MO,Date,FactoryID,SKUID,Qty
MO295SKU117,2025-10-23,FAC002,SKU117,116
MO295SKU118,2025-10-23,FAC004,SKU118,491
MO295SKU119,2025-10-23,FAC005,SKU119,207
MO295SKU120,2025-10-23,FAC001,SKU120,306
MO295SKU121,2025-10-23,FAC004,SKU121,155
MO295SKU122,2025-10-23,FAC003,SKU122,349
MO295SKU123,2025-10-23,FAC002,SKU123,307
MO295SKU124,2025-10-23,FAC004,SKU124,205
MO295SKU125,2025-10-23,FAC001,SKU125,366
MO295SKU126,2025-10-23,FAC002,SKU126,237
MO295SKU127,2025-10-23,FAC004,SKU127,191
MO295SKU128,2025-10-23,FAC005,SKU128,346
MO295SKU129,2025-10-23,FAC005,SKU129,390
MO296SKU100,2025-10-24,FAC006,SKU100,442
MO296SKU101,2025-10-24,FAC001,SKU101,316
MO296SKU102,2025-10-24,FAC004,SKU102,239
MO296SKU103,2025-10-24,FAC006,SKU103,420
MO296SKU104,2025-10-24,FAC003,SKU104,441
MO296SKU105,2025-10-24,FAC001,SKU105,194
MO296SKU106,2025-10-24,FAC005,SKU106,156
MO296SKU107,2025-10-24,FAC005,SKU107,478
MO296SKU108,2025-10-24,FAC006,SKU108,298
MO296SKU109,2025-10-24,FAC001,SKU109,291
MO296SKU110,2025-10-24,FAC004,SKU110,277
MO296SKU111,2025-10-24,FAC002,SKU111,476
MO296SKU112,2025-10-24,FAC004,SKU112,92
MO296SKU113,2025-10-24,FAC005,SKU113,412
MO296SKU114,2025-10-24,FAC003,SKU114,339
MO296SKU115,2025-10-24,FAC002,SKU115,157
MO296SKU116,2025-10-24,FAC003,SKU116,141
MO296SKU117,2025-10-24,FAC004,SKU117,230
MO296SKU118,2025-10-24,FAC006,SKU118,195
MO296SKU119,2025-10-24,FAC001,SKU119,478
MO296SKU120,2025-10-24,FAC002,SKU120,289
MO296SKU121,2025-10-24,FAC003,SKU121,238
MO296SKU122,2025-10-24,FAC001,SKU122,164
MO296SKU123,2025-10-24,FAC005,SKU123,424
MO296SKU124,2025-10-24,FAC002,SKU124,102
MO296SKU125,2025-10-24,FAC001,SKU125,366
MO296SKU126,2025-10-24,FAC003,SKU126,306
MO296SKU127,2025-10-24,FAC005,SKU127,233
MO296SKU128,2025-10-24,FAC002,SKU128,344
MO296SKU129,2025-10-24,FAC003,SKU129,286
MO297SKU100,2025-10-25,FAC005,SKU100,433
MO297SKU101,2025-10-25,FAC003,SKU101,436
MO297SKU102,2025-10-25,FAC002,SKU102,378
MO297SKU103,2025-10-25,FAC004,SKU103,388
MO297SKU104,2025-10-25,FAC001,SKU104,93
MO297SKU105,2025-10-25,FAC006,SKU105,110
MO297SKU106,2025-10-25,FAC005,SKU106,532
MO297SKU107,2025-10-25,FAC006,SKU107,343
MO297SKU108,2025-10-25,FAC002,SKU108,203
MO297SKU109,2025-10-25,FAC004,SKU109,128
MO297SKU110,2025-10-25,FAC003,SKU110,263
MO297SKU111,2025-10-25,FAC006,SKU111,493
MO297SKU112,2025-10-25,FAC004,SKU112,399
MO297SKU113,2025-10-25,FAC003,SKU113,348
MO297SKU114,2025-10-25,FAC004,SKU114,348
MO297SKU115,2025-10-25,FAC006,SKU115,268
MO297SKU116,2025-10-25,FAC004,SKU116,164
MO297SKU117,2025-10-25,FAC003,SKU117,375
MO297SKU118,2025-10-25,FAC001,SKU118,126
MO297SKU119,2025-10-25,FAC002,SKU119,205
MO297SKU120,2025-10-25,FAC006,SKU120,195
MO297SKU121,2025-10-25,FAC006,SKU121,521
MO297SKU122,2025-10-25,FAC003,SKU122,305
MO297SKU123,2025-10-25,FAC006,SKU123,285
MO297SKU124,2025-10-25,FAC004,SKU124,502
MO297SKU125,2025-10-25,FAC001,SKU125,392
MO297SKU126,2025-10-25,FAC003,SKU126,223
MO297SKU127,2025-10-25,FAC004,SKU127,255
MO297SKU128,2025-10-25,FAC004,SKU128,105
MO297SKU129,2025-10-25,FAC002,SKU129,451
MO298SKU100,2025-10-26,FAC006,SKU100,320
MO298SKU101,2025-10-26,FAC005,SKU101,468
MO298SKU102,2025-10-26,FAC004,SKU102,331
MO298SKU103,2025-10-26,FAC001,SKU103,105
MO298SKU104,2025-10-26,FAC005,SKU104,358
MO298SKU105,2025-10-26,FAC005,SKU105,121
MO298SKU106,2025-10-26,FAC003,SKU106,411
MO298SKU107,2025-10-26,FAC005,SKU107,415
MO298SKU108,2025-10-26,FAC003,SKU108,486
MO298SKU109,2025-10-26,FAC003,SKU109,403
MO298SKU110,2025-10-26,FAC003,SKU110,450
MO298SKU111,2025-10-26,FAC006,SKU111,417
MO298SKU112,2025-10-26,FAC002,SKU112,205
MO298SKU113,2025-10-26,FAC002,SKU113,114
MO298SKU114,2025-10-26,FAC003,SKU114,372
MO298SKU115,2025-10-26,FAC004,SKU115,299
MO298SKU116,2025-10-26,FAC004,SKU116,122
MO298SKU117,2025-10-26,FAC005,SKU117,158
MO298SKU118,2025-10-26,FAC005,SKU118,263
MO298SKU119,2025-10-26,FAC004,SKU119,219
MO298SKU120,2025-10-26,FAC001,SKU120,116
MO298SKU121,2025-10-26,FAC002,SKU121,347
MO298SKU122,2025-10-26,FAC006,SKU122,106
MO298SKU123,2025-10-26,FAC002,SKU123,211
MO298SKU124,2025-10-26,FAC001,SKU124,336
MO298SKU125,2025-10-26,FAC004,SKU125,434
MO298SKU126,2025-10-26,FAC005,SKU126,462
MO298SKU127,2025-10-26,FAC005,SKU127,225
MO298SKU128,2025-10-26,FAC005,SKU128,136
MO298SKU129,2025-10-26,FAC006,SKU129,99
MO299SKU100,2025-10-27,FAC001,SKU100,341
MO299SKU101,2025-10-27,FAC004,SKU101,297
MO299SKU102,2025-10-27,FAC006,SKU102,435
MO299SKU103,2025-10-27,FAC003,SKU103,379
MO299SKU104,2025-10-27,FAC003,SKU104,352
MO299SKU105,2025-10-27,FAC003,SKU105,352
MO299SKU106,2025-10-27,FAC006,SKU106,250
MO299SKU107,2025-10-27,FAC002,SKU107,448
MO299SKU108,2025-10-27,FAC004,SKU108,430
MO299SKU109,2025-10-27,FAC003,SKU109,270
MO299SKU110,2025-10-27,FAC005,SKU110,120
MO299SKU111,2025-10-27,FAC002,SKU111,189
MO299SKU112,2025-10-27,FAC002,SKU112,450
MO299SKU113,2025-10-27,FAC006,SKU113,140
MO299SKU114,2025-10-27,FAC005,SKU114,341
MO299SKU115,2025-10-27,FAC004,SKU115,497
MO299SKU116,2025-10-27,FAC001,SKU116,259
MO299SKU117,2025-10-27,FAC001,SKU117,401
MO299SKU118,2025-10-27,FAC006,SKU118,269
MO299SKU119,2025-10-27,FAC002,SKU119,225
MO299SKU120,2025-10-27,FAC002,SKU120,494
MO299SKU121,2025-10-27,FAC005,SKU121,438
MO299SKU122,2025-10-27,FAC001,SKU122,226
MO299SKU123,2025-10-27,FAC002,SKU123,453
MO299SKU124,2025-10-27,FAC006,SKU124,112
MO299SKU125,2025-10-27,FAC002,SKU125,455
MO299SKU126,2025-10-27,FAC006,SKU126,124
MO299SKU127,2025-10-27,FAC006,SKU127,217
MO299SKU128,2025-10-27,FAC004,SKU128,372
MO299SKU129,2025-10-27,FAC001,SKU129,244
MO300SKU100,2025-10-28,FAC004,SKU100,242
MO300SKU101,2025-10-28,FAC006,SKU101,204
MO300SKU102,2025-10-28,FAC004,SKU102,138
MO300SKU103,2025-10-28,FAC005,SKU103,109
MO300SKU104,2025-10-28,FAC003,SKU104,507
MO300SKU105,2025-10-28,FAC003,SKU105,484
MO300SKU106,2025-10-28,FAC004,SKU106,321
MO300SKU107,2025-10-28,FAC006,SKU107,202
MO300SKU108,2025-10-28,FAC004,SKU108,308
MO300SKU109,2025-10-28,FAC002,SKU109,370
MO300SKU110,2025-10-28,FAC002,SKU110,189
MO300SKU111,2025-10-28,FAC001,SKU111,502
MO300SKU112,2025-10-28,FAC006,SKU112,189
MO300SKU113,2025-10-28,FAC002,SKU113,166
MO300SKU114,2025-10-28,FAC003,SKU114,142
MO300SKU115,2025-10-28,FAC005,SKU115,137
MO300SKU116,2025-10-28,FAC005,SKU116,409
MO300SKU117,2025-10-28,FAC005,SKU117,354
MO300SKU118,2025-10-28,FAC003,SKU118,416
MO300SKU119,2025-10-28,FAC005,SKU119,162
MO300SKU120,2025-10-28,FAC005,SKU120,408
MO300SKU121,2025-10-28,FAC006,SKU121,335
MO300SKU122,2025-10-28,FAC005,SKU122,204
MO300SKU123,2025-10-28,FAC001,SKU123,506
MO300SKU124,2025-10-28,FAC004,SKU124,193
MO300SKU125,2025-10-28,FAC001,SKU125,399
MO300SKU126,2025-10-28,FAC001,SKU126,482
MO300SKU127,2025-10-28,FAC006,SKU127,320
MO300SKU128,2025-10-28,FAC005,SKU128,418
MO300SKU129,2025-10-28,FAC005,SKU129,426
MO301SKU100,2025-10-29,FAC001,SKU100,394
MO301SKU101,2025-10-29,FAC005,SKU101,129
MO301SKU102,2025-10-29,FAC001,SKU102,506
MO301SKU103,2025-10-29,FAC003,SKU103,474
MO301SKU104,2025-10-29,FAC006,SKU104,475
MO301SKU105,2025-10-29,FAC002,SKU105,398
MO301SKU106,2025-10-29,FAC002,SKU106,260
MO301SKU107,2025-10-29,FAC002,SKU107,303
MO301SKU108,2025-10-29,FAC005,SKU108,360
MO301SKU109,2025-10-29,FAC006,SKU109,146
MO301SKU110,2025-10-29,FAC006,SKU110,501
MO301SKU111,2025-10-29,FAC001,SKU111,297
MO301SKU112,2025-10-29,FAC005,SKU112,472
MO301SKU113,2025-10-29,FAC004,SKU113,480
MO301SKU114,2025-10-29,FAC003,SKU114,334
MO301SKU115,2025-10-29,FAC005,SKU115,426
MO301SKU116,2025-10-29,FAC005,SKU116,278
MO301SKU117,2025-10-29,FAC002,SKU117,439
MO301SKU118,2025-10-29,FAC001,SKU118,444
MO301SKU119,2025-10-29,FAC003,SKU119,148
MO301SKU120,2025-10-29,FAC001,SKU120,516
MO301SKU121,2025-10-29,FAC001,SKU121,330
MO301SKU122,2025-10-29,FAC004,SKU122,407
MO301SKU123,2025-10-29,FAC003,SKU123,200
MO301SKU124,2025-10-29,FAC004,SKU124,96
MO301SKU125,2025-10-29,FAC003,SKU125,351
MO301SKU126,2025-10-29,FAC005,SKU126,451
MO301SKU127,2025-10-29,FAC006,SKU127,168
MO301SKU128,2025-10-29,FAC005,SKU128,230
MO301SKU129,2025-10-29,FAC004,SKU129,73
MO302SKU100,2025-10-30,FAC001,SKU100,225
MO302SKU101,2025-10-30,FAC001,SKU101,367
MO302SKU102,2025-10-30,FAC002,SKU102,268
MO302SKU103,2025-10-30,FAC004,SKU103,478
MO302SKU104,2025-10-30,FAC005,SKU104,392
MO302SKU105,2025-10-30,FAC005,SKU105,363
MO302SKU106,2025-10-30,FAC002,SKU106,419
MO302SKU107,2025-10-30,FAC006,SKU107,83
MO302SKU108,2025-10-30,FAC003,SKU108,303
MO302SKU109,2025-10-30,FAC003,SKU109,252
MO302SKU110,2025-10-30,FAC006,SKU110,297
MO302SKU111,2025-10-30,FAC004,SKU111,159
MO302SKU112,2025-10-30,FAC004,SKU112,119
MO302SKU113,2025-10-30,FAC003,SKU113,170
MO302SKU114,2025-10-30,FAC004,SKU114,171
MO302SKU115,2025-10-30,FAC003,SKU115,111
MO302SKU116,2025-10-30,FAC001,SKU116,221
MO302SKU117,2025-10-30,FAC003,SKU117,494
MO302SKU118,2025-10-30,FAC002,SKU118,134
MO302SKU119,2025-10-30,FAC006,SKU119,130
MO302SKU120,2025-10-30,FAC001,SKU120,423
MO302SKU121,2025-10-30,FAC001,SKU121,278
MO302SKU122,2025-10-30,FAC001,SKU122,272
MO302SKU123,2025-10-30,FAC001,SKU123,166
MO302SKU124,2025-10-30,FAC004,SKU124,371
MO302SKU125,2025-10-30,FAC003,SKU125,464
MO302SKU126,2025-10-30,FAC003,SKU126,257
MO302SKU127,2025-10-30,FAC002,SKU127,286
MO302SKU128,2025-10-30,FAC002,SKU128,287
MO302SKU129,2025-10-30,FAC002,SKU129,350
MO303SKU100,2025-10-31,FAC001,SKU100,477
MO303SKU101,2025-10-31,FAC001,SKU101,101
MO303SKU102,2025-10-31,FAC002,SKU102,280
MO303SKU103,2025-10-31,FAC002,SKU103,347
MO303SKU104,2025-10-31,FAC004,SKU104,310
MO303SKU105,2025-10-31,FAC006,SKU105,202
MO303SKU106,2025-10-31,FAC004,SKU106,440
MO303SKU107,2025-10-31,FAC005,SKU107,485
MO303SKU108,2025-10-31,FAC001,SKU108,393
MO303SKU109,2025-10-31,FAC006,SKU109,397
MO303SKU110,2025-10-31,FAC005,SKU110,302
MO303SKU111,2025-10-31,FAC006,SKU111,230
MO303SKU112,2025-10-31,FAC006,SKU112,411
MO303SKU113,2025-10-31,FAC001,SKU113,248
MO303SKU114,2025-10-31,FAC006,SKU114,206
MO303SKU115,2025-10-31,FAC001,SKU115,207
MO303SKU116,2025-10-31,FAC006,SKU116,216
MO303SKU117,2025-10-31,FAC006,SKU117,377
MO303SKU118,2025-10-31,FAC001,SKU118,520
MO303SKU119,2025-10-31,FAC004,SKU119,334
MO303SKU120,2025-10-31,FAC006,SKU120,388
MO303SKU121,2025-10-31,FAC001,SKU121,250
MO303SKU122,2025-10-31,FAC003,SKU122,491
MO303SKU123,2025-10-31,FAC004,SKU123,232
MO303SKU124,2025-10-31,FAC002,SKU124,407
MO303SKU125,2025-10-31,FAC006,SKU125,133
MO303SKU126,2025-10-31,FAC003,SKU126,470
MO303SKU127,2025-10-31,FAC003,SKU127,292
MO303SKU128,2025-10-31,FAC001,SKU128,323
MO303SKU129,2025-10-31,FAC006,SKU129,328
MO304SKU100,2025-11-01,FAC004,SKU100,598
MO304SKU101,2025-11-01,FAC002,SKU101,260
MO304SKU102,2025-11-01,FAC005,SKU102,317
MO304SKU103,2025-11-01,FAC006,SKU103,467
MO304SKU104,2025-11-01,FAC004,SKU104,119
MO304SKU105,2025-11-01,FAC001,SKU105,417
MO304SKU106,2025-11-01,FAC003,SKU106,599
MO304SKU107,2025-11-01,FAC004,SKU107,600
MO304SKU108,2025-11-01,FAC002,SKU108,141
MO304SKU109,2025-11-01,FAC005,SKU109,293
MO304SKU110,2025-11-01,FAC006,SKU110,532
MO304SKU111,2025-11-01,FAC006,SKU111,343
MO304SKU112,2025-11-01,FAC002,SKU112,548
MO304SKU113,2025-11-01,FAC002,SKU113,630
MO304SKU114,2025-11-01,FAC002,SKU114,689
MO304SKU115,2025-11-01,FAC006,SKU115,269
MO304SKU116,2025-11-01,FAC003,SKU116,701
MO304SKU117,2025-11-01,FAC005,SKU117,402
MO304SKU118,2025-11-01,FAC001,SKU118,231
MO304SKU119,2025-11-01,FAC003,SKU119,206
MO304SKU120,2025-11-01,FAC006,SKU120,307
MO304SKU121,2025-11-01,FAC003,SKU121,187
MO304SKU122,2025-11-01,FAC006,SKU122,520
MO304SKU123,2025-11-01,FAC004,SKU123,134
MO304SKU124,2025-11-01,FAC005,SKU124,570
MO304SKU125,2025-11-01,FAC001,SKU125,168
MO304SKU126,2025-11-01,FAC001,SKU126,616
MO304SKU127,2025-11-01,FAC004,SKU127,186
MO304SKU128,2025-11-01,FAC006,SKU128,268
MO304SKU129,2025-11-01,FAC005,SKU129,173
MO305SKU100,2025-11-02,FAC003,SKU100,621
MO305SKU101,2025-11-02,FAC006,SKU101,584
MO305SKU102,2025-11-02,FAC004,SKU102,438
MO305SKU103,2025-11-02,FAC006,SKU103,483
MO305SKU104,2025-11-02,FAC003,SKU104,381
MO305SKU105,2025-11-02,FAC006,SKU105,198
MO305SKU106,2025-11-02,FAC001,SKU106,654
MO305SKU107,2025-11-02,FAC004,SKU107,230
MO305SKU108,2025-11-02,FAC001,SKU108,521
MO305SKU109,2025-11-02,FAC004,SKU109,416
MO305SKU110,2025-11-02,FAC004,SKU110,123
MO305SKU111,2025-11-02,FAC005,SKU111,597
MO305SKU112,2025-11-02,FAC003,SKU112,511
MO305SKU113,2025-11-02,FAC004,SKU113,179
MO305SKU114,2025-11-02,FAC001,SKU114,598
MO305SKU115,2025-11-02,FAC001,SKU115,595
MO305SKU116,2025-11-02,FAC004,SKU116,559
MO305SKU117,2025-11-02,FAC001,SKU117,638
MO305SKU118,2025-11-02,FAC004,SKU118,152
MO305SKU119,2025-11-02,FAC006,SKU119,655
MO305SKU120,2025-11-02,FAC006,SKU120,651
MO305SKU121,2025-11-02,FAC005,SKU121,629
MO305SKU122,2025-11-02,FAC006,SKU122,203
MO305SKU123,2025-11-02,FAC005,SKU123,497
MO305SKU124,2025-11-02,FAC005,SKU124,284
MO305SKU125,2025-11-02,FAC004,SKU125,583
MO305SKU126,2025-11-02,FAC004,SKU126,641
MO305SKU127,2025-11-02,FAC002,SKU127,409
MO305SKU128,2025-11-02,FAC004,SKU128,421
MO305SKU129,2025-11-02,FAC003,SKU129,336
MO306SKU100,2025-11-03,FAC004,SKU100,529
MO306SKU101,2025-11-03,FAC001,SKU101,341
MO306SKU102,2025-11-03,FAC002,SKU102,347
MO306SKU103,2025-11-03,FAC004,SKU103,201
MO306SKU104,2025-11-03,FAC002,SKU104,365
MO306SKU105,2025-11-03,FAC006,SKU105,260
MO306SKU106,2025-11-03,FAC003,SKU106,567
MO306SKU107,2025-11-03,FAC003,SKU107,265
MO306SKU108,2025-11-03,FAC001,SKU108,432
MO306SKU109,2025-11-03,FAC004,SKU109,630
MO306SKU110,2025-11-03,FAC001,SKU110,668
MO306SKU111,2025-11-03,FAC001,SKU111,378
MO306SKU112,2025-11-03,FAC006,SKU112,452
MO306SKU113,2025-11-03,FAC006,SKU113,305
MO306SKU114,2025-11-03,FAC003,SKU114,386
MO306SKU115,2025-11-03,FAC006,SKU115,508
MO306SKU116,2025-11-03,FAC001,SKU116,543
MO306SKU117,2025-11-03,FAC002,SKU117,663
MO306SKU118,2025-11-03,FAC004,SKU118,625
MO306SKU119,2025-11-03,FAC004,SKU119,258
MO306SKU120,2025-11-03,FAC003,SKU120,255
MO306SKU121,2025-11-03,FAC003,SKU121,234
MO306SKU122,2025-11-03,FAC005,SKU122,377
MO306SKU123,2025-11-03,FAC002,SKU123,440
MO306SKU124,2025-11-03,FAC003,SKU124,601
MO306SKU125,2025-11-03,FAC001,SKU125,501
MO306SKU126,2025-11-03,FAC004,SKU126,698
MO306SKU127,2025-11-03,FAC006,SKU127,673
MO306SKU128,2025-11-03,FAC006,SKU128,161
MO306SKU129,2025-11-03,FAC002,SKU129,318
MO307SKU100,2025-11-04,FAC001,SKU100,348
MO307SKU101,2025-11-04,FAC005,SKU101,376
MO307SKU102,2025-11-04,FAC002,SKU102,124
MO307SKU103,2025-11-04,FAC006,SKU103,197
MO307SKU104,2025-11-04,FAC006,SKU104,563
MO307SKU105,2025-11-04,FAC004,SKU105,202
MO307SKU106,2025-11-04,FAC001,SKU106,599
MO307SKU107,2025-11-04,FAC003,SKU107,561
MO307SKU108,2025-11-04,FAC003,SKU108,621
MO307SKU109,2025-11-04,FAC003,SKU109,595
MO307SKU110,2025-11-04,FAC002,SKU110,576
MO307SKU111,2025-11-04,FAC004,SKU111,533
MO307SKU112,2025-11-04,FAC006,SKU112,117
MO307SKU113,2025-11-04,FAC002,SKU113,563
MO307SKU114,2025-11-04,FAC005,SKU114,526
MO307SKU115,2025-11-04,FAC006,SKU115,521
MO307SKU116,2025-11-04,FAC002,SKU116,491
MO307SKU117,2025-11-04,FAC002,SKU117,680
MO307SKU118,2025-11-04,FAC005,SKU118,431
MO307SKU119,2025-11-04,FAC002,SKU119,598
MO307SKU120,2025-11-04,FAC003,SKU120,234
MO307SKU121,2025-11-04,FAC005,SKU121,283
MO307SKU122,2025-11-04,FAC006,SKU122,371
MO307SKU123,2025-11-04,FAC001,SKU123,368
MO307SKU124,2025-11-04,FAC002,SKU124,581
MO307SKU125,2025-11-04,FAC004,SKU125,150
MO307SKU126,2025-11-04,FAC004,SKU126,636
MO307SKU127,2025-11-04,FAC004,SKU127,592
MO307SKU128,2025-11-04,FAC003,SKU128,434
MO307SKU129,2025-11-04,FAC003,SKU129,428
MO308SKU100,2025-11-05,FAC002,SKU100,418
MO308SKU101,2025-11-05,FAC004,SKU101,327
MO308SKU102,2025-11-05,FAC002,SKU102,591
MO308SKU103,2025-11-05,FAC002,SKU103,593
MO308SKU104,2025-11-05,FAC003,SKU104,563
MO308SKU105,2025-11-05,FAC002,SKU105,534
MO308SKU106,2025-11-05,FAC006,SKU106,494
MO308SKU107,2025-11-05,FAC006,SKU107,415
MO308SKU108,2025-11-05,FAC004,SKU108,344
MO308SKU109,2025-11-05,FAC001,SKU109,444
MO308SKU110,2025-11-05,FAC001,SKU110,191
MO308SKU111,2025-11-05,FAC004,SKU111,605
MO308SKU112,2025-11-05,FAC004,SKU112,242
MO308SKU113,2025-11-05,FAC002,SKU113,581
MO308SKU114,2025-11-05,FAC004,SKU114,608
MO308SKU115,2025-11-05,FAC002,SKU115,594
MO308SKU116,2025-11-05,FAC005,SKU116,619
MO308SKU117,2025-11-05,FAC005,SKU117,276
MO308SKU118,2025-11-05,FAC001,SKU118,433
MO308SKU119,2025-11-05,FAC001,SKU119,192
MO308SKU120,2025-11-05,FAC005,SKU120,121
MO308SKU121,2025-11-05,FAC006,SKU121,361
MO308SKU122,2025-11-05,FAC006,SKU122,612
MO308SKU123,2025-11-05,FAC004,SKU123,421
MO308SKU124,2025-11-05,FAC005,SKU124,658
MO308SKU125,2025-11-05,FAC004,SKU125,596
MO308SKU126,2025-11-05,FAC006,SKU126,393
MO308SKU127,2025-11-05,FAC004,SKU127,331
MO308SKU128,2025-11-05,FAC005,SKU128,169
MO308SKU129,2025-11-05,FAC004,SKU129,108
MO309SKU100,2025-11-06,FAC003,SKU100,542
MO309SKU101,2025-11-06,FAC006,SKU101,442
MO309SKU102,2025-11-06,FAC005,SKU102,516
MO309SKU103,2025-11-06,FAC006,SKU103,147
MO309SKU104,2025-11-06,FAC005,SKU104,178
MO309SKU105,2025-11-06,FAC004,SKU105,564
MO309SKU106,2025-11-06,FAC004,SKU106,181
MO309SKU107,2025-11-06,FAC006,SKU107,668
MO309SKU108,2025-11-06,FAC005,SKU108,452
MO309SKU109,2025-11-06,FAC002,SKU109,635
MO309SKU110,2025-11-06,FAC003,SKU110,299
MO309SKU111,2025-11-06,FAC004,SKU111,149
MO309SKU112,2025-11-06,FAC005,SKU112,310
MO309SKU113,2025-11-06,FAC003,SKU113,363
MO309SKU114,2025-11-06,FAC005,SKU114,245
MO309SKU115,2025-11-06,FAC006,SKU115,506
MO309SKU116,2025-11-06,FAC005,SKU116,341
MO309SKU117,2025-11-06,FAC002,SKU117,548
MO309SKU118,2025-11-06,FAC003,SKU118,638
MO309SKU119,2025-11-06,FAC003,SKU119,463
MO309SKU120,2025-11-06,FAC001,SKU120,207
MO309SKU121,2025-11-06,FAC002,SKU121,365
MO309SKU122,2025-11-06,FAC005,SKU122,433
MO309SKU123,2025-11-06,FAC003,SKU123,145
MO309SKU124,2025-11-06,FAC004,SKU124,517
MO309SKU125,2025-11-06,FAC001,SKU125,307
MO309SKU126,2025-11-06,FAC004,SKU126,434
MO309SKU127,2025-11-06,FAC005,SKU127,412
MO309SKU128,2025-11-06,FAC001,SKU128,568
MO309SKU129,2025-11-06,FAC001,SKU129,194
MO310SKU100,2025-11-07,FAC003,SKU100,123
MO310SKU101,2025-11-07,FAC002,SKU101,317
MO310SKU102,2025-11-07,FAC005,SKU102,262
MO310SKU103,2025-11-07,FAC004,SKU103,580
MO310SKU104,2025-11-07,FAC005,SKU104,176
MO310SKU105,2025-11-07,FAC001,SKU105,315
MO310SKU106,2025-11-07,FAC004,SKU106,505
MO310SKU107,2025-11-07,FAC001,SKU107,689
MO310SKU108,2025-11-07,FAC003,SKU108,159
MO310SKU109,2025-11-07,FAC001,SKU109,366
MO310SKU110,2025-11-07,FAC005,SKU110,154
MO310SKU111,2025-11-07,FAC006,SKU111,404
MO310SKU112,2025-11-07,FAC005,SKU112,186
MO310SKU113,2025-11-07,FAC002,SKU113,677
MO310SKU114,2025-11-07,FAC006,SKU114,387
MO310SKU115,2025-11-07,FAC003,SKU115,119
MO310SKU116,2025-11-07,FAC006,SKU116,535
MO310SKU117,2025-11-07,FAC005,SKU117,523
MO310SKU118,2025-11-07,FAC005,SKU118,482
MO310SKU119,2025-11-07,FAC001,SKU119,667
MO310SKU120,2025-11-07,FAC006,SKU120,111
MO310SKU121,2025-11-07,FAC005,SKU121,563
MO310SKU122,2025-11-07,FAC005,SKU122,286
MO310SKU123,2025-11-07,FAC003,SKU123,583
MO310SKU124,2025-11-07,FAC006,SKU124,432
MO310SKU125,2025-11-07,FAC002,SKU125,539
MO310SKU126,2025-11-07,FAC002,SKU126,243
MO310SKU127,2025-11-07,FAC005,SKU127,636
MO310SKU128,2025-11-07,FAC001,SKU128,236
MO310SKU129,2025-11-07,FAC001,SKU129,663
MO311SKU100,2025-11-08,FAC001,SKU100,399
MO311SKU101,2025-11-08,FAC006,SKU101,220
MO311SKU102,2025-11-08,FAC002,SKU102,644
MO311SKU103,2025-11-08,FAC005,SKU103,181
MO311SKU104,2025-11-08,FAC004,SKU104,363
MO311SKU105,2025-11-08,FAC002,SKU105,433
MO311SKU106,2025-11-08,FAC001,SKU106,222
MO311SKU107,2025-11-08,FAC001,SKU107,589
MO311SKU108,2025-11-08,FAC002,SKU108,226
MO311SKU109,2025-11-08,FAC002,SKU109,604
MO311SKU110,2025-11-08,FAC005,SKU110,615
MO311SKU111,2025-11-08,FAC002,SKU111,260
MO311SKU112,2025-11-08,FAC006,SKU112,365
MO311SKU113,2025-11-08,FAC006,SKU113,676
MO311SKU114,2025-11-08,FAC002,SKU114,195
MO311SKU115,2025-11-08,FAC006,SKU115,187
MO311SKU116,2025-11-08,FAC006,SKU116,546
MO311SKU117,2025-11-08,FAC001,SKU117,490
MO311SKU118,2025-11-08,FAC006,SKU118,125
MO311SKU119,2025-11-08,FAC004,SKU119,580
MO311SKU120,2025-11-08,FAC003,SKU120,488
MO311SKU121,2025-11-08,FAC001,SKU121,112
MO311SKU122,2025-11-08,FAC002,SKU122,235
MO311SKU123,2025-11-08,FAC001,SKU123,404
MO311SKU124,2025-11-08,FAC001,SKU124,690
MO311SKU125,2025-11-08,FAC001,SKU125,579
MO311SKU126,2025-11-08,FAC004,SKU126,316
MO311SKU127,2025-11-08,FAC006,SKU127,120
MO311SKU128,2025-11-08,FAC001,SKU128,581
MO311SKU129,2025-11-08,FAC005,SKU129,166
MO312SKU100,2025-11-09,FAC004,SKU100,194
MO312SKU101,2025-11-09,FAC005,SKU101,357
MO312SKU102,2025-11-09,FAC006,SKU102,273
MO312SKU103,2025-11-09,FAC001,SKU103,359
MO312SKU104,2025-11-09,FAC003,SKU104,271
MO312SKU105,2025-11-09,FAC005,SKU105,340
MO312SKU106,2025-11-09,FAC003,SKU106,127
MO312SKU107,2025-11-09,FAC004,SKU107,548
MO312SKU108,2025-11-09,FAC006,SKU108,353
MO312SKU109,2025-11-09,FAC004,SKU109,546
MO312SKU110,2025-11-09,FAC001,SKU110,663
MO312SKU111,2025-11-09,FAC002,SKU111,504
MO312SKU112,2025-11-09,FAC003,SKU112,185
MO312SKU113,2025-11-09,FAC006,SKU113,208
MO312SKU114,2025-11-09,FAC003,SKU114,216
MO312SKU115,2025-11-09,FAC005,SKU115,599
MO312SKU116,2025-11-09,FAC002,SKU116,540
MO312SKU117,2025-11-09,FAC005,SKU117,612
MO312SKU118,2025-11-09,FAC001,SKU118,402
MO312SKU119,2025-11-09,FAC002,SKU119,660
MO312SKU120,2025-11-09,FAC004,SKU120,584
MO312SKU121,2025-11-09,FAC005,SKU121,651
MO312SKU122,2025-11-09,FAC004,SKU122,231
MO312SKU123,2025-11-09,FAC006,SKU123,516
