ShipmentID,Origin,Destination,Mode,LeadTimeDays,Status,ShipDate,SKUID,Qty,ArrivalDate
SHP005802,Bangkok,Chicago,Road,5,Delivered,2025-09-16,SKU112,145,2025-09-21
SHP005803,Bangkok,Sydney,Sea,13,Delayed,2025-12-08,SKU100,187,2025-12-21
SHP005804,Noida,Sydney,Road,24,Delivered,2025-01-24,SKU103,166,2025-02-17
SHP005805,Zhengzhou,Rotterdam,Sea,25,Delayed,2025-02-01,SKU117,180,2025-02-26
SHP005806,Ho Chi Minh City,Mumbai,Sea,4,In Transit,2025-02-22,SKU124,153,2025-02-26
SHP005807,Bangkok,Dubai,Air,12,Delayed,2025-11-22,SKU114,203,2025-12-04
SHP005808,Ho Chi Minh City,Sydney,Air,7,Delayed,2025-12-31,SKU127,108,2026-01-07
SHP005809,Zhengzhou,Sao Paulo,Air,19,Delivered,2025-08-21,SKU101,132,2025-09-09
SHP005810,Zhengzhou,Sydney,Road,19,In Transit,2025-04-20,SKU125,136,2025-05-09
SHP005811,Zhengzhou,Mumbai,Road,20,In Transit,2025-06-14,SKU108,126,2025-07-04
SHP005812,Bangkok,Mumbai,Air,3,Delivered,2025-05-10,SKU119,108,2025-05-13
SHP005813,Chennai,Johannesburg,Air,5,Delayed,2025-03-19,SKU126,141,2025-03-24
SHP005814,Chennai,Johannesburg,Air,14,Delayed,2025-03-16,SKU115,145,2025-03-30
SHP005815,Noida,Johannesburg,Road,8,Delayed,2025-11-21,SKU120,158,2025-11-29
SHP005816,Zhengzhou,Dubai,Road,25,Delayed,2025-07-13,SKU129,133,2025-08-07
SHP005817,Noida,Johannesburg,Road,9,Delayed,2025-07-30,SKU118,157,2025-08-08
SHP005818,Bangkok,Mumbai,Road,2,In Transit,2025-08-03,SKU103,90,2025-08-05
SHP005819,Ho Chi Minh City,Chicago,Sea,11,Delayed,2025-01-29,SKU122,132,2025-02-09
SHP005820,Chennai,Sao Paulo,Air,5,Delayed,2025-02-11,SKU123,96,2025-02-16
SHP005821,Ho Chi Minh City,Singapore,Road,14,Delayed,2025-01-19,SKU125,193,2025-02-02
SHP005822,Chennai,Rotterdam,Air,9,Delayed,2025-11-20,SKU117,127,2025-11-29
SHP005823,Chennai,Rotterdam,Road,25,In Transit,2025-06-30,SKU116,207,2025-07-25
SHP005824,Chennai,Dubai,Sea,5,In Transit,2025-02-02,SKU103,232,2025-02-07
SHP005825,Noida,Sydney,Air,2,In Transit,2025-06-10,SKU111,222,2025-06-12
SHP005826,Noida,Dubai,Sea,25,In Transit,2025-09-12,SKU101,144,2025-10-07
SHP005827,Chennai,Sao Paulo,Road,2,Delivered,2025-03-12,SKU104,166,2025-03-14
SHP005828,Bangkok,Chicago,Road,4,In Transit,2025-06-21,SKU108,184,2025-06-25
SHP005829,Chennai,Dubai,Sea,19,Delayed,2025-02-25,SKU116,160,2025-03-16
SHP005830,Shenzhen,Singapore,Sea,24,Delayed,2025-08-06,SKU129,155,2025-08-30
SHP005831,Bangkok,Mumbai,Sea,10,Delivered,2025-09-15,SKU111,137,2025-09-25
SHP005832,Chennai,Rotterdam,Air,23,In Transit,2025-04-15,SKU108,94,2025-05-08
SHP005833,Shenzhen,Rotterdam,Road,23,In Transit,2025-08-25,SKU120,212,2025-09-17
SHP005834,Shenzhen,Sydney,Air,25,Delivered,2025-10-25,SKU129,213,2025-11-19
SHP005835,Ho Chi Minh City,Singapore,Road,2,Delivered,2025-10-30,SKU113,105,2025-11-01
SHP005836,Chennai,Sydney,Road,8,In Transit,2025-07-19,SKU100,204,2025-07-27
SHP005837,Zhengzhou,Sao Paulo,Air,6,In Transit,2025-01-07,SKU128,126,2025-01-13
SHP005838,Bangkok,Dubai,Air,6,Delayed,2025-04-12,SKU127,127,2025-04-18
SHP005839,Noida,Sydney,Road,23,In Transit,2025-02-28,SKU119,117,2025-03-23
SHP005840,Shenzhen,Johannesburg,Air,25,In Transit,2025-04-04,SKU124,109,2025-04-29
SHP005841,Shenzhen,Sydney,Sea,24,Delivered,2025-09-10,SKU108,115,2025-10-04
SHP005842,Chennai,Sydney,Sea,13,Delivered,2025-04-11,SKU122,93,2025-04-24
SHP005843,Ho Chi Minh City,Chicago,Sea,17,Delayed,2025-10-06,SKU111,119,2025-10-23
SHP005844,Shenzhen,Mumbai,Sea,3,Delivered,2025-12-23,SKU112,101,2025-12-26
SHP005845,Ho Chi Minh City,Singapore,Air,13,Delivered,2025-04-27,SKU111,192,2025-05-10
SHP005846,Bangkok,Sydney,Road,25,Delivered,2025-07-28,SKU129,84,2025-08-22
SHP005847,Zhengzhou,Sydney,Air,20,Delayed,2025-05-19,SKU128,181,2025-06-08
SHP005848,Bangkok,Mumbai,Sea,8,Delayed,2025-10-18,SKU101,169,2025-10-26
SHP005849,Bangkok,Singapore,Sea,11,Delayed,2025-12-20,SKU122,222,2025-12-31
SHP005850,Shenzhen,Mumbai,Road,21,In Transit,2025-08-03,SKU107,179,2025-08-24
SHP005851,Chennai,Mumbai,Road,16,Delivered,2025-09-13,SKU101,222,2025-09-29
SHP005852,Shenzhen,Johannesburg,Road,20,In Transit,2025-09-15,SKU100,148,2025-10-05
SHP005853,Noida,Mumbai,Air,11,Delayed,2025-04-24,SKU117,219,2025-05-05
SHP005854,Chennai,Rotterdam,Air,7,Delivered,2025-11-03,SKU118,164,2025-11-10
SHP005855,Bangkok,Sao Paulo,Sea,12,Delivered,2025-10-13,SKU111,212,2025-10-25
SHP005856,Chennai,Dubai,Sea,15,Delivered,2025-03-15,SKU116,145,2025-03-30
SHP005857,Shenzhen,Chicago,Air,24,Delayed,2025-12-13,SKU105,197,2026-01-06
SHP005858,Zhengzhou,Sao Paulo,Air,8,Delivered,2025-12-09,SKU124,116,2025-12-17
SHP005859,Ho Chi Minh City,Rotterdam,Air,2,Delivered,2025-04-16,SKU117,214,2025-04-18
SHP005860,Zhengzhou,Sao Paulo,Road,22,In Transit,2025-10-14,SKU106,153,2025-11-05
SHP005861,Bangkok,Dubai,Road,20,Delivered,2025-04-26,SKU111,164,2025-05-16
SHP005862,Noida,Johannesburg,Road,17,Delayed,2025-06-09,SKU103,200,2025-06-26
SHP005863,Chennai,Singapore,Road,14,Delivered,2025-06-20,SKU129,218,2025-07-04
SHP005864,Zhengzhou,Rotterdam,Air,20,In Transit,2025-10-28,SKU115,185,2025-11-17
SHP005865,Shenzhen,Mumbai,Air,4,Delayed,2025-08-28,SKU100,152,2025-09-01
SHP005866,Bangkok,Mumbai,Sea,10,Delayed,2025-09-21,SKU122,176,2025-10-01
SHP005867,Shenzhen,Rotterdam,Air,18,Delayed,2025-11-11,SKU121,171,2025-11-29
SHP005868,Ho Chi Minh City,Chicago,Air,19,In Transit,2025-11-05,SKU103,175,2025-11-24
SHP005869,Zhengzhou,Rotterdam,Road,14,Delayed,2025-02-25,SKU106,140,2025-03-11
SHP005870,Ho Chi Minh City,Dubai,Sea,5,In Transit,2025-08-15,SKU116,123,2025-08-20
SHP005871,Zhengzhou,Sydney,Sea,15,In Transit,2025-06-09,SKU107,109,2025-06-24
SHP005872,Ho Chi Minh City,Singapore,Road,11,Delivered,2025-12-18,SKU119,111,2025-12-29
SHP005873,Bangkok,Sydney,Road,9,Delayed,2025-05-30,SKU127,105,2025-06-08
SHP005874,Noida,Singapore,Sea,11,Delivered,2025-08-08,SKU127,135,2025-08-19
SHP005875,Bangkok,Singapore,Road,8,Delivered,2025-10-27,SKU128,167,2025-11-04
SHP005876,Chennai,Sydney,Air,13,Delivered,2025-05-23,SKU115,103,2025-06-05
SHP005877,Bangkok,Chicago,Sea,2,Delivered,2025-02-05,SKU117,152,2025-02-07
SHP005878,Zhengzhou,Singapore,Road,9,Delivered,2025-05-29,SKU118,120,2025-06-07
SHP005879,Shenzhen,Sydney,Road,3,In Transit,2025-08-02,SKU112,175,2025-08-05
SHP005880,Bangkok,Mumbai,Sea,6,Delayed,2025-11-29,SKU110,160,2025-12-05
SHP005881,Bangkok,Sydney,Sea,11,In Transit,2025-10-14,SKU123,147,2025-10-25
SHP005882,Ho Chi Minh City,Mumbai,Air,4,In Transit,2025-07-05,SKU112,179,2025-07-09
SHP005883,Shenzhen,Mumbai,Sea,21,In Transit,2025-04-08,SKU109,170,2025-04-29
SHP005884,Bangkok,Dubai,Road,18,Delayed,2025-10-30,SKU107,130,2025-11-17
SHP005885,Zhengzhou,Sydney,Sea,25,Delayed,2025-10-14,SKU101,115,2025-11-08
SHP005886,Bangkok,Mumbai,Road,2,Delivered,2025-11-07,SKU117,113,2025-11-09
SHP005887,Chennai,Rotterdam,Sea,22,Delayed,2025-06-15,SKU102,163,2025-07-07
SHP005888,Bangkok,Mumbai,Road,4,Delayed,2025-07-27,SKU110,125,2025-07-31
SHP005889,Bangkok,Sao Paulo,Air,22,In Transit,2025-04-16,SKU119,105,2025-05-08
SHP005890,Ho Chi Minh City,Dubai,Air,5,Delayed,2025-09-18,SKU128,102,2025-09-23
SHP005891,Ho Chi Minh City,Singapore,Road,17,Delayed,2025-01-16,SKU117,177,2025-02-02
SHP005892,Shenzhen,Mumbai,Air,6,Delayed,2025-01-16,SKU122,164,2025-01-22
SHP005893,Chennai,Rotterdam,Sea,20,Delivered,2025-09-18,SKU116,173,2025-10-08
SHP005894,Noida,Chicago,Air,2,Delivered,2025-12-23,SKU106,162,2025-12-25
SHP005895,Noida,Chicago,Road,24,Delayed,2025-06-18,SKU122,145,2025-07-12
SHP005896,Ho Chi Minh City,Rotterdam,Road,20,In Transit,2025-09-30,SKU106,119,2025-10-20
SHP005897,Ho Chi Minh City,Mumbai,Sea,18,Delivered,2025-06-09,SKU113,212,2025-06-27
SHP005898,Chennai,Mumbai,Air,6,Delayed,2025-08-09,SKU125,121,2025-08-15
SHP005899,Zhengzhou,Chicago,Road,22,Delayed,2025-09-14,SKU129,208,2025-10-06
SHP005900,Noida,Dubai,Air,16,In Transit,2025-01-12,SKU126,211,2025-01-28
SHP005901,Ho Chi Minh City,Dubai,Road,25,In Transit,2025-12-24,SKU119,169,2026-01-18
SHP005902,Bangkok,Chicago,Sea,21,Delayed,2025-06-07,SKU106,118,2025-06-28
SHP005903,Bangkok,Sydney,Air,15,Delivered,2025-05-01,SKU105,225,2025-05-16
SHP005904,Ho Chi Minh City,Sao Paulo,Sea,20,Delayed,2025-09-07,SKU109,123,2025-09-27
SHP005905,Chennai,Dubai,Sea,4,Delivered,2025-03-24,SKU129,154,2025-03-28
SHP005906,Bangkok,Singapore,Air,3,Delivered,2025-02-24,SKU127,151,2025-02-27
SHP005907,Zhengzhou,Sydney,Road,16,In Transit,2025-05-19,SKU127,212,2025-06-04
SHP005908,Zhengzhou,Singapore,Sea,10,In Transit,2025-12-15,SKU111,108,2025-12-25
SHP005909,Zhengzhou,Johannesburg,Road,16,Delayed,2025-11-20,SKU115,153,2025-12-06
SHP005910,Bangkok,Dubai,Air,9,Delivered,2025-01-12,SKU102,151,2025-01-21
SHP005911,Ho Chi Minh City,Johannesburg,Air,16,Delivered,2025-08-12,SKU102,215,2025-08-28
SHP005912,Ho Chi Minh City,Sao Paulo,Sea,19,Delayed,2025-09-13,SKU117,131,2025-10-02
SHP005913,Shenzhen,Rotterdam,Air,8,Delayed,2025-06-03,SKU124,106,2025-06-11
SHP005914,Shenzhen,Sao Paulo,Sea,3,In Transit,2025-01-16,SKU129,142,2025-01-19
SHP005915,Zhengzhou,Mumbai,Road,16,Delayed,2025-10-19,SKU113,139,2025-11-04
SHP005916,Zhengzhou,Sydney,Sea,12,In Transit,2025-12-01,SKU126,161,2025-12-13
SHP005917,Bangkok,Dubai,Sea,5,In Transit,2025-05-25,SKU115,189,2025-05-30
SHP005918,Bangkok,Johannesburg,Air,8,In Transit,2025-05-16,SKU106,223,2025-05-24
SHP005919,Chennai,Dubai,Road,9,Delivered,2025-07-01,SKU113,183,2025-07-10
SHP005920,Ho Chi Minh City,Rotterdam,Road,2,In Transit,2025-06-29,SKU128,136,2025-07-01
SHP005921,Bangkok,Johannesburg,Sea,20,Delivered,2025-01-03,SKU101,175,2025-01-23
SHP005922,Chennai,Sydney,Road,16,Delivered,2025-11-03,SKU109,197,2025-11-19
SHP005923,Chennai,Mumbai,Air,16,In Transit,2025-01-10,SKU127,89,2025-01-26
SHP005924,Chennai,Dubai,Air,10,In Transit,2025-01-04,SKU105,232,2025-01-14
SHP005925,Noida,Rotterdam,Air,24,Delivered,2025-08-30,SKU117,191,2025-09-23
SHP005926,Zhengzhou,Rotterdam,Air,3,Delivered,2025-07-06,SKU120,182,2025-07-09
SHP005927,Noida,Sao Paulo,Air,11,In Transit,2025-05-19,SKU107,128,2025-05-30
SHP005928,Shenzhen,Dubai,Sea,14,In Transit,2025-07-17,SKU119,185,2025-07-31
SHP005929,Ho Chi Minh City,Mumbai,Road,7,Delayed,2025-01-20,SKU114,194,2025-01-27
SHP005930,Chennai,Chicago,Air,21,Delayed,2025-12-17,SKU118,121,2026-01-07
SHP005931,Ho Chi Minh City,Singapore,Air,11,Delivered,2025-04-22,SKU127,144,2025-05-03
SHP005932,Shenzhen,Dubai,Sea,11,Delayed,2025-04-18,SKU113,168,2025-04-29
SHP005933,Bangkok,Dubai,Sea,22,In Transit,2025-05-24,SKU101,205,2025-06-15
SHP005934,Bangkok,Johannesburg,Road,6,Delivered,2025-01-30,SKU105,139,2025-02-05
SHP005935,Bangkok,Sydney,Road,5,Delayed,2025-08-25,SKU126,140,2025-08-30
SHP005936,Shenzhen,Sao Paulo,Air,6,In Transit,2025-01-23,SKU109,217,2025-01-29
SHP005937,Noida,Chicago,Road,4,Delayed,2025-04-07,SKU109,144,2025-04-11
SHP005938,Noida,Rotterdam,Sea,4,In Transit,2025-05-27,SKU126,202,2025-05-31
SHP005939,Zhengzhou,Singapore,Air,18,In Transit,2025-11-19,SKU107,165,2025-12-07
SHP005940,Chennai,Johannesburg,Air,5,Delivered,2025-12-02,SKU112,117,2025-12-07
SHP005941,Chennai,Mumbai,Air,3,Delayed,2025-10-19,SKU101,132,2025-10-22
SHP005942,Noida,Mumbai,Sea,3,Delayed,2025-07-01,SKU109,164,2025-07-04
SHP005943,Noida,Chicago,Air,6,Delivered,2025-02-26,SKU122,201,2025-03-04
SHP005944,Ho Chi Minh City,Mumbai,Road,12,Delivered,2025-04-30,SKU124,150,2025-05-12
SHP005945,Shenzhen,Johannesburg,Air,15,Delivered,2025-02-11,SKU106,226,2025-02-26
SHP005946,Shenzhen,Johannesburg,Road,7,In Transit,2025-02-06,SKU106,214,2025-02-13
SHP005947,Chennai,Rotterdam,Air,14,Delayed,2025-10-08,SKU110,98,2025-10-22
SHP005948,Noida,Mumbai,Air,25,In Transit,2025-02-11,SKU129,124,2025-03-08
SHP005949,Ho Chi Minh City,Johannesburg,Air,18,Delayed,2025-07-13,SKU104,138,2025-07-31
SHP005950,Zhengzhou,Sao Paulo,Air,24,Delivered,2025-07-03,SKU113,144,2025-07-27
SHP005951,Zhengzhou,Sao Paulo,Air,8,In Transit,2025-11-03,SKU112,116,2025-11-11
SHP005952,Chennai,Johannesburg,Road,24,Delivered,2025-08-03,SKU108,106,2025-08-27
SHP005953,Ho Chi Minh City,Rotterdam,Road,19,Delivered,2025-04-21,SKU120,103,2025-05-10
SHP005954,Shenzhen,Johannesburg,Road,3,In Transit,2025-11-24,SKU111,158,2025-11-27
SHP005955,Ho Chi Minh City,Mumbai,Air,24,Delivered,2025-07-29,SKU112,103,2025-08-22
SHP005956,Chennai,Sydney,Air,9,Delayed,2025-04-08,SKU121,226,2025-04-17
SHP005957,Chennai,Sao Paulo,Air,8,In Transit,2025-04-11,SKU128,138,2025-04-19
SHP005958,Ho Chi Minh City,Johannesburg,Sea,24,In Transit,2025-01-01,SKU107,181,2025-01-25
SHP005959,Noida,Sydney,Road,21,Delivered,2025-12-20,SKU129,204,2026-01-10
SHP005960,Zhengzhou,Chicago,Air,15,In Transit,2025-09-19,SKU128,192,2025-10-04
SHP005961,Chennai,Mumbai,Air,9,In Transit,2025-01-09,SKU108,105,2025-01-18
SHP005962,Zhengzhou,Singapore,Sea,6,Delayed,2025-11-06,SKU104,211,2025-11-12
SHP005963,Shenzhen,Singapore,Road,3,In Transit,2025-06-14,SKU129,180,2025-06-17
SHP005964,Chennai,Johannesburg,Sea,24,Delayed,2025-03-02,SKU124,111,2025-03-26
SHP005965,Zhengzhou,Sao Paulo,Road,24,In Transit,2025-12-10,SKU102,218,2026-01-03
SHP005966,Ho Chi Minh City,Rotterdam,Sea,20,Delayed,2025-02-27,SKU120,166,2025-03-19
SHP005967,Shenzhen,Dubai,Road,4,Delivered,2025-04-26,SKU100,151,2025-04-30
SHP005968,Chennai,Dubai,Air,3,In Transit,2025-11-05,SKU101,192,2025-11-08
SHP005969,Ho Chi Minh City,Chicago,Air,17,In Transit,2025-04-03,SKU122,137,2025-04-20
SHP005970,Zhengzhou,Singapore,Air,14,Delivered,2025-05-25,SKU126,98,2025-06-08
SHP005971,Bangkok,Mumbai,Road,16,Delayed,2025-10-06,SKU108,145,2025-10-22
SHP005972,Ho Chi Minh City,Sydney,Road,25,Delivered,2025-08-09,SKU105,129,2025-09-03
SHP005973,Shenzhen,Johannesburg,Sea,24,Delayed,2025-05-30,SKU105,130,2025-06-23
SHP005974,Bangkok,Sydney,Road,18,Delayed,2025-12-14,SKU128,183,2026-01-01
SHP005975,Bangkok,Rotterdam,Road,8,Delivered,2025-04-25,SKU117,192,2025-05-03
SHP005976,Zhengzhou,Johannesburg,Air,10,In Transit,2025-09-18,SKU126,181,2025-09-28
SHP005977,Zhengzhou,Mumbai,Air,25,Delayed,2025-01-02,SKU125,214,2025-01-27
SHP005978,Bangkok,Johannesburg,Air,24,In Transit,2025-04-14,SKU113,127,2025-05-08
SHP005979,Chennai,Johannesburg,Air,23,Delivered,2025-05-26,SKU116,214,2025-06-18
SHP005980,Zhengzhou,Mumbai,Road,20,Delivered,2025-11-10,SKU115,228,2025-11-30
SHP005981,Ho Chi Minh City,Singapore,Road,7,In Transit,2025-07-30,SKU127,231,2025-08-06
SHP005982,Noida,Sao Paulo,Sea,4,Delivered,2025-07-18,SKU116,213,2025-07-22
SHP005983,Noida,Rotterdam,Air,11,Delayed,2025-01-31,SKU124,193,2025-02-11
SHP005984,Zhengzhou,Dubai,Sea,24,Delayed,2025-01-12,SKU119,126,2025-02-05
SHP005985,Noida,Singapore,Air,9,In Transit,2025-06-29,SKU129,136,2025-07-08
SHP005986,Noida,Singapore,Air,10,Delayed,2025-01-02,SKU111,224,2025-01-12
SHP005987,Noida,Sydney,Sea,15,Delayed,2025-10-15,SKU108,182,2025-10-30
SHP005988,Bangkok,Johannesburg,Sea,11,Delayed,2025-04-28,SKU117,118,2025-05-09
SHP005989,Ho Chi Minh City,Singapore,Air,23,Delivered,2025-08-20,SKU122,231,2025-09-12
SHP005990,Zhengzhou,Johannesburg,Road,7,Delayed,2025-09-18,SKU116,193,2025-09-25
SHP005991,Chennai,Sao Paulo,Air,20,Delayed,2025-03-04,SKU102,123,2025-03-24
SHP005992,Ho Chi Minh City,Sydney,Air,7,In Transit,2025-09-19,SKU128,157,2025-09-26
SHP005993,Noida,Singapore,Sea,19,In Transit,2025-05-18,SKU103,225,2025-06-06
SHP005994,Ho Chi Minh City,Johannesburg,Road,3,In Transit,2025-12-30,SKU109,197,2026-01-02
SHP005995,Noida,Sydney,Air,12,In Transit,2025-04-15,SKU104,154,2025-04-27
SHP005996,Noida,Johannesburg,Sea,8,Delayed,2025-08-06,SKU125,117,2025-08-14
SHP005997,Ho Chi Minh City,Mumbai,Road,5,Delivered,2025-04-13,SKU128,191,2025-04-18
SHP005998,Shenzhen,Rotterdam,Air,2,In Transit,2025-01-06,SKU105,145,2025-01-08
SHP005999,Shenzhen,Sydney,Road,4,Delayed,2025-02-01,SKU121,102,2025-02-05
SHP006000,Noida,Johannesburg,Sea,22,In Transit,2025-08-10,SKU117,152,2025-09-01
SHP006001,Chennai,Sydney,Road,24,In Transit,2025-05-01,SKU127,92,2025-05-25
SHP006002,Zhengzhou,Rotterdam,Air,3,Delivered,2025-12-28,SKU102,103,2025-12-31
SHP006003,Noida,Sydney,Sea,5,Delayed,2025-11-27,SKU126,151,2025-12-02
SHP006004,Bangkok,Sao Paulo,Sea,13,Delayed,2025-01-05,SKU115,161,2025-01-18
SHP006005,Ho Chi Minh City,Sao Paulo,Sea,17,Delivered,2025-02-19,SKU110,140,2025-03-08
SHP006006,Bangkok,Dubai,Sea,13,Delayed,2025-12-26,SKU122,122,2026-01-08
SHP006007,Bangkok,Johannesburg,Air,25,In Transit,2025-09-05,SKU108,167,2025-09-30
SHP006008,Bangkok,Rotterdam,Sea,23,Delayed,2025-12-30,SKU110,170,2026-01-22
SHP006009,Chennai,Chicago,Road,16,Delayed,2025-08-14,SKU123,120,2025-08-30
SHP006010,Noida,Sao Paulo,Sea,21,In Transit,2025-04-15,SKU123,174,2025-05-06
SHP006011,Ho Chi Minh City,Johannesburg,Road,12,Delivered,2025-04-20,SKU101,100,2025-05-02
SHP006012,Bangkok,Rotterdam,Sea,14,Delivered,2025-11-17,SKU126,192,2025-12-01
SHP006013,Shenzhen,Sao Paulo,Sea,22,Delayed,2025-05-25,SKU110,140,2025-06-16
SHP006014,Shenzhen,Singapore,Road,19,Delivered,2025-10-21,SKU113,168,2025-11-09
SHP006015,Shenzhen,Dubai,Road,25,Delivered,2025-10-20,SKU104,211,2025-11-14
SHP006016,Zhengzhou,Johannesburg,Air,7,Delivered,2025-06-18,SKU117,173,2025-06-25
SHP006017,Shenzhen,Johannesburg,Sea,12,In Transit,2025-06-26,SKU111,150,2025-07-08
SHP006018,Noida,Dubai,Air,11,In Transit,2025-05-07,SKU120,140,2025-05-18
SHP006019,Zhengzhou,Johannesburg,Sea,24,Delayed,2025-05-28,SKU100,144,2025-06-21
SHP006020,Noida,Sao Paulo,Road,22,In Transit,2025-09-22,SKU118,173,2025-10-14
SHP006021,Ho Chi Minh City,Dubai,Sea,2,Delayed,2025-03-29,SKU122,118,2025-03-31
SHP006022,Shenzhen,Sao Paulo,Air,20,Delayed,2025-06-26,SKU102,216,2025-07-16
SHP006023,Chennai,Sydney,Air,17,In Transit,2025-04-15,SKU120,99,2025-05-02
SHP006024,Zhengzhou,Chicago,Sea,14,Delayed,2025-07-19,SKU109,202,2025-08-02
SHP006025,Shenzhen,Chicago,Road,11,Delivered,2025-03-02,SKU115,123,2025-03-13
SHP006026,Bangkok,Mumbai,Air,6,Delayed,2025-05-01,SKU128,194,2025-05-07
SHP006027,Ho Chi Minh City,Dubai,Road,16,Delivered,2025-01-20,SKU120,189,2025-02-05
SHP006028,Zhengzhou,Sao Paulo,Road,20,Delayed,2025-11-08,SKU127,243,2025-11-28
SHP006029,Noida,Sao Paulo,Air,13,In Transit,2025-07-19,SKU101,212,2025-08-01
SHP006030,Zhengzhou,Singapore,Sea,25,Delayed,2025-03-11,SKU108,143,2025-04-05
SHP006031,Zhengzhou,Chicago,Air,5,In Transit,2025-11-08,SKU128,164,2025-11-13
SHP006032,Shenzhen,Dubai,Road,25,Delivered,2025-03-18,SKU102,123,2025-04-12
SHP006033,Chennai,Sao Paulo,Road,2,In Transit,2025-09-17,SKU125,107,2025-09-19
SHP006034,Chennai,Sydney,Road,18,Delayed,2025-12-15,SKU119,161,2026-01-02
SHP006035,Shenzhen,Chicago,Road,23,Delivered,2025-03-27,SKU123,169,2025-04-19
SHP006036,Zhengzhou,Rotterdam,Air,11,In Transit,2025-02-23,SKU107,116,2025-03-06
SHP006037,Chennai,Rotterdam,Sea,20,Delivered,2025-09-12,SKU129,128,2025-10-02
SHP006038,Bangkok,Chicago,Sea,23,Delayed,2025-10-13,SKU126,215,2025-11-05
SHP006039,Shenzhen,Singapore,Sea,7,In Transit,2025-07-10,SKU116,204,2025-07-17
SHP006040,Bangkok,Sao Paulo,Air,7,Delivered,2025-05-29,SKU112,158,2025-06-05
SHP006041,Zhengzhou,Sydney,Road,9,Delayed,2025-09-16,SKU109,155,2025-09-25
SHP006042,Zhengzhou,Chicago,Road,25,Delivered,2025-12-17,SKU118,160,2026-01-11
SHP006043,Shenzhen,Mumbai,Road,14,In Transit,2025-01-07,SKU121,99,2025-01-21
SHP006044,Noida,Rotterdam,Air,22,In Transit,2025-09-09,SKU126,115,2025-10-01
SHP006045,Shenzhen,Singapore,Air,8,Delivered,2025-03-26,SKU112,111,2025-04-03
SHP006046,Shenzhen,Chicago,Road,19,Delivered,2025-09-19,SKU111,170,2025-10-08
SHP006047,Bangkok,Sao Paulo,Road,4,In Transit,2025-03-25,SKU123,191,2025-03-29
SHP006048,Zhengzhou,Sao Paulo,Sea,20,Delivered,2025-01-28,SKU122,119,2025-02-17
SHP006049,Zhengzhou,Chicago,Road,14,Delayed,2025-12-29,SKU114,205,2026-01-12
SHP006050,Shenzhen,Rotterdam,Air,3,In Transit,2025-09-16,SKU102,141,2025-09-19
SHP006051,Zhengzhou,Mumbai,Sea,21,Delivered,2025-04-30,SKU126,109,2025-05-21
SHP006052,Shenzhen,Singapore,Road,7,Delayed,2025-02-16,SKU115,184,2025-02-23
SHP006053,Zhengzhou,Chicago,Air,6,Delayed,2025-05-13,SKU101,183,2025-05-19
SHP006054,Chennai,Mumbai,Road,9,Delayed,2025-07-26,SKU121,165,2025-08-04
SHP006055,Zhengzhou,Sydney,Road,23,Delayed,2025-03-31,SKU127,247,2025-04-23
SHP006056,Bangkok,Sydney,Road,13,Delayed,2025-08-19,SKU114,182,2025-09-01
SHP006057,Shenzhen,Rotterdam,Road,16,Delayed,2025-12-07,SKU115,159,2025-12-23
SHP006058,Bangkok,Dubai,Sea,14,Delivered,2025-10-15,SKU115,109,2025-10-29
SHP006059,Chennai,Sao Paulo,Air,12,Delayed,2025-01-28,SKU127,120,2025-02-09
SHP006060,Ho Chi Minh City,Rotterdam,Air,5,Delivered,2025-01-14,SKU117,193,2025-01-19
SHP006061,Chennai,Chicago,Road,21,In Transit,2025-06-19,SKU115,227,2025-07-10
SHP006062,Zhengzhou,Dubai,Sea,15,Delivered,2025-01-16,SKU105,211,2025-01-31
SHP006063,Shenzhen,Dubai,Road,18,Delivered,2025-04-04,SKU113,126,2025-04-22
SHP006064,Bangkok,Dubai,Air,11,Delivered,2025-06-10,SKU105,100,2025-06-21
SHP006065,Noida,Chicago,Air,12,Delivered,2025-01-15,SKU112,146,2025-01-27
SHP006066,Shenzhen,Sao Paulo,Air,2,In Transit,2025-08-12,SKU122,209,2025-08-14
SHP006067,Ho Chi Minh City,Chicago,Air,9,In Transit,2025-05-13,SKU114,173,2025-05-22
SHP006068,Noida,Dubai,Road,7,Delivered,2025-08-14,SKU116,232,2025-08-21
SHP006069,Shenzhen,Sydney,Road,16,Delivered,2025-10-06,SKU124,132,2025-10-22
SHP006070,Ho Chi Minh City,Sydney,Sea,14,Delivered,2025-10-23,SKU100,113,2025-11-06
SHP006071,Ho Chi Minh City,Johannesburg,Road,10,Delivered,2025-02-03,SKU118,187,2025-02-13
SHP006072,Shenzhen,Mumbai,Air,17,In Transit,2025-01-03,SKU122,189,2025-01-20
SHP006073,Shenzhen,Sydney,Road,8,Delayed,2025-05-09,SKU104,189,2025-05-17
SHP006074,Chennai,Rotterdam,Road,7,Delayed,2025-12-02,SKU103,233,2025-12-09
SHP006075,Shenzhen,Mumbai,Sea,2,In Transit,2025-11-19,SKU118,239,2025-11-21
SHP006076,Zhengzhou,Mumbai,Sea,8,Delivered,2025-10-14,SKU126,187,2025-10-22
SHP006077,Noida,Dubai,Sea,22,In Transit,2025-12-19,SKU100,182,2026-01-10
SHP006078,Ho Chi Minh City,Dubai,Sea,10,In Transit,2025-07-27,SKU112,199,2025-08-06
