Date,SKUID,ForecastQty,ActualQty
2025-11-17,SKU121,526,537
2025-11-17,SKU122,132,121
2025-11-17,SKU123,268,276
2025-11-17,SKU124,317,290
2025-11-17,SKU125,418,411
2025-11-17,SKU126,642,662
2025-11-17,SKU127,240,232
2025-11-17,SKU128,199,220
2025-11-17,SKU129,552,541
2025-11-18,SKU100,205,194
2025-11-18,SKU101,507,472
2025-11-18,SKU102,472,499
2025-11-18,SKU103,331,346
2025-11-18,SKU104,393,417
2025-11-18,SKU105,435,414
2025-11-18,SKU106,446,415
2025-11-18,SKU107,512,471
2025-11-18,SKU108,581,602
2025-11-18,SKU109,272,271
2025-11-18,SKU110,167,166
2025-11-18,SKU111,540,576
2025-11-18,SKU112,199,202
2025-11-18,SKU113,201,198
2025-11-18,SKU114,322,344
2025-11-18,SKU115,550,554
2025-11-18,SKU116,498,472
2025-11-18,SKU117,156,162
2025-11-18,SKU118,129,136
2025-11-18,SKU119,496,504
2025-11-18,SKU120,516,535
2025-11-18,SKU121,619,619
2025-11-18,SKU122,607,573
2025-11-18,SKU123,627,596
2025-11-18,SKU124,307,302
2025-11-18,SKU125,641,600
2025-11-18,SKU126,466,460
2025-11-18,SKU127,300,306
2025-11-18,SKU128,293,271
2025-11-18,SKU129,399,392
2025-11-19,SKU100,621,643
2025-11-19,SKU101,429,419
2025-11-19,SKU102,369,364
2025-11-19,SKU103,325,303
2025-11-19,SKU104,257,257
2025-11-19,SKU105,320,306
2025-11-19,SKU106,515,519
2025-11-19,SKU107,408,448
2025-11-19,SKU108,362,336
2025-11-19,SKU109,518,486
2025-11-19,SKU110,605,616
2025-11-19,SKU111,645,604
2025-11-19,SKU112,372,402
2025-11-19,SKU113,361,342
2025-11-19,SKU114,410,445
2025-11-19,SKU115,484,513
2025-11-19,SKU116,236,224
2025-11-19,SKU117,295,288
2025-11-19,SKU118,291,315
2025-11-19,SKU119,705,643
2025-11-19,SKU120,574,576
2025-11-19,SKU121,605,664
2025-11-19,SKU122,393,361
2025-11-19,SKU123,235,247
2025-11-19,SKU124,582,548
2025-11-19,SKU125,329,302
2025-11-19,SKU126,289,274
2025-11-19,SKU127,586,537
2025-11-19,SKU128,431,407
2025-11-19,SKU129,536,492
2025-11-20,SKU100,415,395
2025-11-20,SKU101,224,245
2025-11-20,SKU102,346,334
2025-11-20,SKU103,593,637
2025-11-20,SKU104,502,507
2025-11-20,SKU105,382,378
2025-11-20,SKU106,552,533
2025-11-20,SKU107,160,155
2025-11-20,SKU108,476,469
2025-11-20,SKU109,469,484
2025-11-20,SKU110,152,168
2025-11-20,SKU111,640,634
2025-11-20,SKU112,157,171
2025-11-20,SKU113,127,137
2025-11-20,SKU114,131,129
2025-11-20,SKU115,602,576
2025-11-20,SKU116,495,502
2025-11-20,SKU117,127,136
2025-11-20,SKU118,613,569
2025-11-20,SKU119,540,546
2025-11-20,SKU120,615,560
2025-11-20,SKU121,485,475
2025-11-20,SKU122,330,303
2025-11-20,SKU123,183,175
2025-11-20,SKU124,413,419
2025-11-20,SKU125,317,295
2025-11-20,SKU126,113,113
2025-11-20,SKU127,542,591
2025-11-20,SKU128,654,621
2025-11-20,SKU129,420,440
2025-11-21,SKU100,420,413
2025-11-21,SKU101,427,465
2025-11-21,SKU102,429,434
2025-11-21,SKU103,536,529
2025-11-21,SKU104,465,471
2025-11-21,SKU105,277,284
2025-11-21,SKU106,665,656
2025-11-21,SKU107,256,279
2025-11-21,SKU108,656,665
2025-11-21,SKU109,193,206
2025-11-21,SKU110,218,213
2025-11-21,SKU111,121,114
2025-11-21,SKU112,349,367
2025-11-21,SKU113,369,376
2025-11-21,SKU114,197,191
2025-11-21,SKU115,206,203
2025-11-21,SKU116,597,567
2025-11-21,SKU117,512,553
2025-11-21,SKU118,413,446
2025-11-21,SKU119,404,430
2025-11-21,SKU120,518,492
2025-11-21,SKU121,597,573
2025-11-21,SKU122,391,392
2025-11-21,SKU123,510,467
2025-11-21,SKU124,251,276
2025-11-21,SKU125,322,334
2025-11-21,SKU126,714,660
2025-11-21,SKU127,636,643
2025-11-21,SKU128,695,673
2025-11-21,SKU129,655,661
2025-11-22,SKU100,498,523
2025-11-22,SKU101,243,261
2025-11-22,SKU102,360,391
2025-11-22,SKU103,258,240
2025-11-22,SKU104,124,136
2025-11-22,SKU105,581,580
2025-11-22,SKU106,440,422
2025-11-22,SKU107,133,141
2025-11-22,SKU108,462,504
2025-11-22,SKU109,621,571
2025-11-22,SKU110,335,342
2025-11-22,SKU111,255,270
2025-11-22,SKU112,142,141
2025-11-22,SKU113,256,237
2025-11-22,SKU114,496,496
2025-11-22,SKU115,391,399
2025-11-22,SKU116,460,445
2025-11-22,SKU117,147,140
2025-11-22,SKU118,250,248
2025-11-22,SKU119,146,135
2025-11-22,SKU120,466,456
2025-11-22,SKU121,405,446
2025-11-22,SKU122,198,194
2025-11-22,SKU123,345,348
2025-11-22,SKU124,315,311
2025-11-22,SKU125,544,534
2025-11-22,SKU126,196,198
2025-11-22,SKU127,357,349
2025-11-22,SKU128,195,184
2025-11-22,SKU129,483,454
2025-11-23,SKU100,178,182
2025-11-23,SKU101,296,306
2025-11-23,SKU102,391,425
2025-11-23,SKU103,194,214
2025-11-23,SKU104,489,529
2025-11-23,SKU105,605,660
2025-11-23,SKU106,379,391
2025-11-23,SKU107,244,260
2025-11-23,SKU108,428,392
2025-11-23,SKU109,120,122
2025-11-23,SKU110,406,421
2025-11-23,SKU111,394,398
2025-11-23,SKU112,149,144
2025-11-23,SKU113,455,434
2025-11-23,SKU114,584,607
2025-11-23,SKU115,381,353
2025-11-23,SKU116,413,409
2025-11-23,SKU117,456,507
2025-11-23,SKU118,586,641
2025-11-23,SKU119,591,589
2025-11-23,SKU120,594,583
2025-11-23,SKU121,380,359
2025-11-23,SKU122,626,662
2025-11-23,SKU123,241,267
2025-11-23,SKU124,452,473
2025-11-23,SKU125,358,328
2025-11-23,SKU126,461,434
2025-11-23,SKU127,291,311
2025-11-23,SKU128,446,472
2025-11-23,SKU129,224,229
2025-11-24,SKU100,343,330
2025-11-24,SKU101,136,129
2025-11-24,SKU102,496,526
2025-11-24,SKU103,624,642
2025-11-24,SKU104,371,395
2025-11-24,SKU105,323,325
2025-11-24,SKU106,295,315
2025-11-24,SKU107,129,144
2025-11-24,SKU108,279,302
2025-11-24,SKU109,453,418
2025-11-24,SKU110,514,554
2025-11-24,SKU111,594,623
2025-11-24,SKU112,630,673
2025-11-24,SKU113,501,537
2025-11-24,SKU114,627,664
2025-11-24,SKU115,575,541
2025-11-24,SKU116,169,171
2025-11-24,SKU117,371,369
2025-11-24,SKU118,519,525
2025-11-24,SKU119,482,525
2025-11-24,SKU120,614,583
2025-11-24,SKU121,659,634
2025-11-24,SKU122,361,346
2025-11-24,SKU123,626,642
2025-11-24,SKU124,290,278
2025-11-24,SKU125,484,514
2025-11-24,SKU126,551,552
2025-11-24,SKU127,637,600
2025-11-24,SKU128,133,137
2025-11-24,SKU129,678,661
2025-11-25,SKU100,353,378
2025-11-25,SKU101,515,479
2025-11-25,SKU102,215,209
2025-11-25,SKU103,385,418
2025-11-25,SKU104,213,217
2025-11-25,SKU105,561,544
2025-11-25,SKU106,140,152
2025-11-25,SKU107,126,121
2025-11-25,SKU108,615,652
2025-11-25,SKU109,507,556
2025-11-25,SKU110,452,502
2025-11-25,SKU111,554,558
2025-11-25,SKU112,267,243
2025-11-25,SKU113,399,387
2025-11-25,SKU114,374,345
2025-11-25,SKU115,586,584
2025-11-25,SKU116,477,446
2025-11-25,SKU117,309,299
2025-11-25,SKU118,575,589
2025-11-25,SKU119,162,176
2025-11-25,SKU120,571,554
2025-11-25,SKU121,369,384
2025-11-25,SKU122,393,418
2025-11-25,SKU123,349,357
2025-11-25,SKU124,202,184
2025-11-25,SKU125,128,132
2025-11-25,SKU126,353,361
2025-11-25,SKU127,543,500
2025-11-25,SKU128,629,658
2025-11-25,SKU129,583,571
2025-11-26,SKU100,451,488
2025-11-26,SKU101,609,610
2025-11-26,SKU102,301,302
2025-11-26,SKU103,391,365
2025-11-26,SKU104,554,537
2025-11-26,SKU105,468,487
2025-11-26,SKU106,355,364
2025-11-26,SKU107,453,432
2025-11-26,SKU108,218,207
2025-11-26,SKU109,223,245
2025-11-26,SKU110,278,283
2025-11-26,SKU111,205,210
2025-11-26,SKU112,464,506
2025-11-26,SKU113,472,504
2025-11-26,SKU114,522,576
2025-11-26,SKU115,290,276
2025-11-26,SKU116,232,256
2025-11-26,SKU117,438,473
2025-11-26,SKU118,645,648
2025-11-26,SKU119,356,334
2025-11-26,SKU120,545,584
2025-11-26,SKU121,547,573
2025-11-26,SKU122,280,282
2025-11-26,SKU123,238,236
2025-11-26,SKU124,577,567
2025-11-26,SKU125,333,361
2025-11-26,SKU126,234,221
2025-11-26,SKU127,238,260
2025-11-26,SKU128,453,460
2025-11-26,SKU129,279,276
2025-11-27,SKU100,200,194
2025-11-27,SKU101,530,550
2025-11-27,SKU102,492,454
2025-11-27,SKU103,564,584
2025-11-27,SKU104,476,513
2025-11-27,SKU105,144,141
2025-11-27,SKU106,649,614
2025-11-27,SKU107,633,592
2025-11-27,SKU108,385,351
2025-11-27,SKU109,504,530
2025-11-27,SKU110,172,176
2025-11-27,SKU111,647,653
2025-11-27,SKU112,470,467
2025-11-27,SKU113,388,383
2025-11-27,SKU114,696,642
2025-11-27,SKU115,281,295
2025-11-27,SKU116,678,650
2025-11-27,SKU117,221,207
2025-11-27,SKU118,413,434
2025-11-27,SKU119,319,299
2025-11-27,SKU120,99,108
2025-11-27,SKU121,156,156
2025-11-27,SKU122,402,394
2025-11-27,SKU123,175,186
2025-11-27,SKU124,550,541
2025-11-27,SKU125,309,329
2025-11-27,SKU126,489,454
2025-11-27,SKU127,162,168
2025-11-27,SKU128,227,237
2025-11-27,SKU129,148,144
2025-11-28,SKU100,356,342
2025-11-28,SKU101,621,598
2025-11-28,SKU102,282,279
2025-11-28,SKU103,172,164
2025-11-28,SKU104,294,311
2025-11-28,SKU105,161,149
2025-11-28,SKU106,364,342
2025-11-28,SKU107,527,580
2025-11-28,SKU108,359,395
2025-11-28,SKU109,504,502
2025-11-28,SKU110,419,413
2025-11-28,SKU111,354,378
2025-11-28,SKU112,293,286
2025-11-28,SKU113,578,618
2025-11-28,SKU114,317,309
2025-11-28,SKU115,349,383
2025-11-28,SKU116,508,526
2025-11-28,SKU117,166,166
2025-11-28,SKU118,179,191
2025-11-28,SKU119,398,407
2025-11-28,SKU120,107,116
2025-11-28,SKU121,550,519
2025-11-28,SKU122,420,405
2025-11-28,SKU123,184,187
2025-11-28,SKU124,553,568
2025-11-28,SKU125,227,225
2025-11-28,SKU126,239,229
2025-11-28,SKU127,214,230
2025-11-28,SKU128,192,187
2025-11-28,SKU129,281,302
2025-11-29,SKU100,469,508
2025-11-29,SKU101,306,329
2025-11-29,SKU102,234,220
2025-11-29,SKU103,401,418
2025-11-29,SKU104,146,143
2025-11-29,SKU105,327,315
2025-11-29,SKU106,455,454
2025-11-29,SKU107,375,386
2025-11-29,SKU108,162,157
2025-11-29,SKU109,256,236
2025-11-29,SKU110,287,278
2025-11-29,SKU111,549,569
2025-11-29,SKU112,192,178
2025-11-29,SKU113,603,587
2025-11-29,SKU114,304,324
2025-11-29,SKU115,188,186
2025-11-29,SKU116,158,172
2025-11-29,SKU117,349,325
2025-11-29,SKU118,348,355
2025-11-29,SKU119,242,225
2025-11-29,SKU120,235,233
2025-11-29,SKU121,564,610
2025-11-29,SKU122,666,615
2025-11-29,SKU123,377,379
2025-11-29,SKU124,302,275
2025-11-29,SKU125,195,203
2025-11-29,SKU126,276,274
2025-11-29,SKU127,143,135
2025-11-29,SKU128,123,128
2025-11-29,SKU129,575,612
2025-11-30,SKU100,429,417
2025-11-30,SKU101,330,309
2025-11-30,SKU102,292,274
2025-11-30,SKU103,637,654
2025-11-30,SKU104,603,583
2025-11-30,SKU105,489,448
2025-11-30,SKU106,652,658
2025-11-30,SKU107,279,298
2025-11-30,SKU108,150,152
2025-11-30,SKU109,534,517
2025-11-30,SKU110,486,442
2025-11-30,SKU111,662,607
2025-11-30,SKU112,272,268
2025-11-30,SKU113,220,234
2025-11-30,SKU114,670,664
2025-11-30,SKU115,257,238
2025-11-30,SKU116,585,571
2025-11-30,SKU117,548,557
2025-11-30,SKU118,667,616
2025-11-30,SKU119,598,557
2025-11-30,SKU120,445,422
2025-11-30,SKU121,477,467
2025-11-30,SKU122,246,270
2025-11-30,SKU123,416,402
2025-11-30,SKU124,524,573
2025-11-30,SKU125,268,279
2025-11-30,SKU126,142,147
2025-11-30,SKU127,504,560
2025-11-30,SKU128,116,112
2025-11-30,SKU129,693,642
2025-12-01,SKU100,492,507
2025-12-01,SKU101,286,284
2025-12-01,SKU102,313,299
2025-12-01,SKU103,369,363
2025-12-01,SKU104,258,243
2025-12-01,SKU105,136,130
2025-12-01,SKU106,334,349
2025-12-01,SKU107,259,251
2025-12-01,SKU108,648,623
2025-12-01,SKU109,509,519
2025-12-01,SKU110,186,180
2025-12-01,SKU111,403,384
2025-12-01,SKU112,124,114
2025-12-01,SKU113,121,128
2025-12-01,SKU114,484,450
2025-12-01,SKU115,258,271
2025-12-01,SKU116,590,592
2025-12-01,SKU117,661,666
2025-12-01,SKU118,262,244
2025-12-01,SKU119,262,256
2025-12-01,SKU120,203,203
2025-12-01,SKU121,702,654
2025-12-01,SKU122,616,608
2025-12-01,SKU123,330,319
2025-12-01,SKU124,602,625
2025-12-01,SKU125,173,190
2025-12-01,SKU126,602,625
2025-12-01,SKU127,290,276
2025-12-01,SKU128,634,672
2025-12-01,SKU129,561,526
2025-12-02,SKU100,118,125
2025-12-02,SKU101,486,459
2025-12-02,SKU102,379,395
2025-12-02,SKU103,177,171
2025-12-02,SKU104,153,153
2025-12-02,SKU105,565,595
2025-12-02,SKU106,379,417
2025-12-02,SKU107,364,399
2025-12-02,SKU108,434,432
2025-12-02,SKU109,510,544
2025-12-02,SKU110,509,499
2025-12-02,SKU111,107,114
2025-12-02,SKU112,282,301
2025-12-02,SKU113,427,449
2025-12-02,SKU114,306,319
2025-12-02,SKU115,380,391
2025-12-02,SKU116,116,121
2025-12-02,SKU117,137,152
2025-12-02,SKU118,226,245
2025-12-02,SKU119,368,337
2025-12-02,SKU120,293,317
2025-12-02,SKU121,693,633
2025-12-02,SKU122,534,577
2025-12-02,SKU123,347,353
2025-12-02,SKU124,203,197
2025-12-02,SKU125,692,656
2025-12-02,SKU126,694,660
2025-12-02,SKU127,515,510
2025-12-02,SKU128,420,421
2025-12-02,SKU129,444,410
2025-12-03,SKU100,454,457
2025-12-03,SKU101,328,356
2025-12-03,SKU102,358,342
2025-12-03,SKU103,488,460
2025-12-03,SKU104,651,616
2025-12-03,SKU105,277,301
2025-12-03,SKU106,526,581
2025-12-03,SKU107,407,386
2025-12-03,SKU108,128,135
2025-12-03,SKU109,174,180
2025-12-03,SKU110,328,328
2025-12-03,SKU111,460,500
2025-12-03,SKU112,314,332
2025-12-03,SKU113,184,203
2025-12-03,SKU114,324,318
2025-12-03,SKU115,230,233
2025-12-03,SKU116,308,325
2025-12-03,SKU117,446,464
2025-12-03,SKU118,380,422
2025-12-03,SKU119,469,430
2025-12-03,SKU120,330,352
2025-12-03,SKU121,280,299
2025-12-03,SKU122,336,346
2025-12-03,SKU123,584,604
2025-12-03,SKU124,312,328
2025-12-03,SKU125,686,631
2025-12-03,SKU126,535,517
2025-12-03,SKU127,644,589
2025-12-03,SKU128,672,661
2025-12-03,SKU129,649,602
2025-12-04,SKU100,304,311
2025-12-04,SKU101,372,360
2025-12-04,SKU102,126,117
2025-12-04,SKU103,133,122
2025-12-04,SKU104,394,402
2025-12-04,SKU105,376,396
2025-12-04,SKU106,375,406
2025-12-04,SKU107,410,450
2025-12-04,SKU108,477,486
2025-12-04,SKU109,599,664
2025-12-04,SKU110,424,427
2025-12-04,SKU111,256,275
2025-12-04,SKU112,145,140
2025-12-04,SKU113,275,261
2025-12-04,SKU114,255,276
2025-12-04,SKU115,420,399
2025-12-04,SKU116,454,441
2025-12-04,SKU117,709,668
2025-12-04,SKU118,262,255
2025-12-04,SKU119,718,658
2025-12-04,SKU120,657,662
2025-12-04,SKU121,619,619
2025-12-04,SKU122,196,206
2025-12-04,SKU123,301,303
2025-12-04,SKU124,436,472
2025-12-04,SKU125,135,148
2025-12-04,SKU126,290,306
2025-12-04,SKU127,637,669
2025-12-04,SKU128,392,369
2025-12-04,SKU129,603,652
2025-12-05,SKU100,688,664
2025-12-05,SKU101,708,669
2025-12-05,SKU102,245,252
2025-12-05,SKU103,575,556
2025-12-05,SKU104,167,157
2025-12-05,SKU105,500,548
2025-12-05,SKU106,128,125
2025-12-05,SKU107,113,114
2025-12-05,SKU108,395,384
2025-12-05,SKU109,588,649
2025-12-05,SKU110,174,159
2025-12-05,SKU111,226,220
2025-12-05,SKU112,422,410
2025-12-05,SKU113,612,629
2025-12-05,SKU114,299,290
2025-12-05,SKU115,369,400
2025-12-05,SKU116,558,580
2025-12-05,SKU117,615,602
2025-12-05,SKU118,201,205
2025-12-05,SKU119,454,476
2025-12-05,SKU120,248,252
2025-12-05,SKU121,208,213
2025-12-05,SKU122,563,550
2025-12-05,SKU123,171,180
2025-12-05,SKU124,719,672
2025-12-05,SKU125,246,233
2025-12-05,SKU126,349,346
2025-12-05,SKU127,348,348
2025-12-05,SKU128,595,569
2025-12-05,SKU129,516,553
2025-12-06,SKU100,689,652
2025-12-06,SKU101,192,198
2025-12-06,SKU102,588,592
2025-12-06,SKU103,269,282
2025-12-06,SKU104,358,376
2025-12-06,SKU105,124,130
2025-12-06,SKU106,131,144
2025-12-06,SKU107,502,499
2025-12-06,SKU108,196,201
2025-12-06,SKU109,211,194
2025-12-06,SKU110,380,359
2025-12-06,SKU111,433,426
2025-12-06,SKU112,597,557
2025-12-06,SKU113,333,369
2025-12-06,SKU114,172,191
2025-12-06,SKU115,400,430
2025-12-06,SKU116,729,666
2025-12-06,SKU117,516,523
2025-12-06,SKU118,371,407
2025-12-06,SKU119,631,669
2025-12-06,SKU120,280,282
2025-12-06,SKU121,201,206
2025-12-06,SKU122,618,569
2025-12-06,SKU123,419,437
2025-12-06,SKU124,399,379
2025-12-06,SKU125,331,364
2025-12-06,SKU126,632,577
2025-12-06,SKU127,287,278
2025-12-06,SKU128,450,473
2025-12-06,SKU129,212,214
2025-12-07,SKU100,613,599
2025-12-07,SKU101,491,457
2025-12-07,SKU102,570,608
2025-12-07,SKU103,642,598
2025-12-07,SKU104,595,562
2025-12-07,SKU105,181,180
2025-12-07,SKU106,224,207
2025-12-07,SKU107,115,124
2025-12-07,SKU108,406,379
2025-12-07,SKU109,345,375
2025-12-07,SKU110,639,670
2025-12-07,SKU111,542,568
2025-12-07,SKU112,661,610
2025-12-07,SKU113,331,360
2025-12-07,SKU114,348,368
2025-12-07,SKU115,114,118
2025-12-07,SKU116,613,662
2025-12-07,SKU117,197,218
2025-12-07,SKU118,591,576
2025-12-07,SKU119,237,224
2025-12-07,SKU120,198,201
2025-12-07,SKU121,465,440
2025-12-07,SKU122,506,538
2025-12-07,SKU123,278,257
2025-12-07,SKU124,603,549
2025-12-07,SKU125,647,612
2025-12-07,SKU126,510,467
2025-12-07,SKU127,670,639
2025-12-07,SKU128,318,345
2025-12-07,SKU129,332,369
2025-12-08,SKU100,351,353
2025-12-08,SKU101,330,353
2025-12-08,SKU102,463,494
2025-12-08,SKU103,235,260
2025-12-08,SKU104,142,143
2025-12-08,SKU105,266,268
2025-12-08,SKU106,201,197
2025-12-08,SKU107,323,297
2025-12-08,SKU108,449,464
2025-12-08,SKU109,578,584
2025-12-08,SKU110,585,549
2025-12-08,SKU111,437,471
2025-12-08,SKU112,108,120
2025-12-08,SKU113,197,211
2025-12-08,SKU114,538,541
2025-12-08,SKU115,579,627
2025-12-08,SKU116,686,627
2025-12-08,SKU117,281,276
2025-12-08,SKU118,334,330
2025-12-08,SKU119,254,270
2025-12-08,SKU120,578,535
2025-12-08,SKU121,601,606
2025-12-08,SKU122,413,425
2025-12-08,SKU123,227,244
2025-12-08,SKU124,490,488
2025-12-08,SKU125,436,407
2025-12-08,SKU126,151,153
2025-12-08,SKU127,687,657
2025-12-08,SKU128,282,260
2025-12-08,SKU129,472,461
2025-12-09,SKU100,569,534
2025-12-09,SKU101,272,279
2025-12-09,SKU102,562,575
2025-12-09,SKU103,446,453
2025-12-09,SKU104,519,480
2025-12-09,SKU105,541,584
2025-12-09,SKU106,270,263
2025-12-09,SKU107,545,565
2025-12-09,SKU108,554,583
2025-12-09,SKU109,179,180
2025-12-09,SKU110,530,565
2025-12-09,SKU111,264,247
2025-12-09,SKU112,422,400
2025-12-09,SKU113,364,368
2025-12-09,SKU114,529,491
2025-12-09,SKU115,577,587
2025-12-09,SKU116,634,588
2025-12-09,SKU117,321,325
2025-12-09,SKU118,574,626
2025-12-09,SKU119,726,668
2025-12-09,SKU120,231,211
2025-12-09,SKU121,170,170
2025-12-09,SKU122,566,558
2025-12-09,SKU123,307,326
2025-12-09,SKU124,171,157
2025-12-09,SKU125,272,253
2025-12-09,SKU126,590,619
2025-12-09,SKU127,521,519
2025-12-09,SKU128,313,286
2025-12-09,SKU129,111,117
2025-12-10,SKU100,573,630
2025-12-10,SKU101,566,608
2025-12-10,SKU102,642,643
2025-12-10,SKU103,405,376
2025-12-10,SKU104,229,214
2025-12-10,SKU105,515,488
2025-12-10,SKU106,490,457
2025-12-10,SKU107,473,513
2025-12-10,SKU108,571,595
2025-12-10,SKU109,366,375
2025-12-10,SKU110,507,480
2025-12-10,SKU111,365,337
2025-12-10,SKU112,399,388
2025-12-10,SKU113,225,249
2025-12-10,SKU114,730,675
2025-12-10,SKU115,537,548
2025-12-10,SKU116,197,194
2025-12-10,SKU117,665,612
2025-12-10,SKU118,587,576
2025-12-10,SKU119,640,604
2025-12-10,SKU120,479,452
2025-12-10,SKU121,123,124
2025-12-10,SKU122,316,299
2025-12-10,SKU123,375,414
2025-12-10,SKU124,312,299
2025-12-10,SKU125,562,564
2025-12-10,SKU126,284,303
2025-12-10,SKU127,169,164
2025-12-10,SKU128,351,371
2025-12-10,SKU129,383,409
2025-12-11,SKU100,191,191
2025-12-11,SKU101,501,480
2025-12-11,SKU102,277,297
2025-12-11,SKU103,274,268
2025-12-11,SKU104,636,608
2025-12-11,SKU105,403,432
2025-12-11,SKU106,296,286
2025-12-11,SKU107,508,545
2025-12-11,SKU108,262,259
2025-12-11,SKU109,664,661
2025-12-11,SKU110,328,324
2025-12-11,SKU111,442,426
2025-12-11,SKU112,208,202
2025-12-11,SKU113,575,603
2025-12-11,SKU114,626,646
2025-12-11,SKU115,654,657
2025-12-11,SKU116,541,568
2025-12-11,SKU117,439,427
2025-12-11,SKU118,107,112
2025-12-11,SKU119,548,514
2025-12-11,SKU120,171,175
2025-12-11,SKU121,358,363
2025-12-11,SKU122,691,650
2025-12-11,SKU123,656,670
2025-12-11,SKU124,453,434
2025-12-11,SKU125,278,280
2025-12-11,SKU126,480,495
2025-12-11,SKU127,598,571
2025-12-11,SKU128,510,550
2025-12-11,SKU129,359,334
2025-12-12,SKU100,191,205
2025-12-12,SKU101,604,581
2025-12-12,SKU102,132,135
2025-12-12,SKU103,551,518
2025-12-12,SKU104,545,576
2025-12-12,SKU105,673,649
2025-12-12,SKU106,391,369
2025-12-12,SKU107,422,394
2025-12-12,SKU108,463,511
2025-12-12,SKU109,158,167
2025-12-12,SKU110,169,168
2025-12-12,SKU111,728,675
2025-12-12,SKU112,130,121
2025-12-12,SKU113,195,184
2025-12-12,SKU114,514,569
2025-12-12,SKU115,455,453
2025-12-12,SKU116,435,452
2025-12-12,SKU117,298,307
2025-12-12,SKU118,173,179
2025-12-12,SKU119,399,391
2025-12-12,SKU120,438,421
2025-12-12,SKU121,298,326
2025-12-12,SKU122,454,484
2025-12-12,SKU123,649,599
2025-12-12,SKU124,323,334
2025-12-12,SKU125,526,534
2025-12-12,SKU126,263,248
2025-12-12,SKU127,673,664
2025-12-12,SKU128,626,622
2025-12-12,SKU129,151,153
2025-12-13,SKU100,502,523
2025-12-13,SKU101,647,594
2025-12-13,SKU102,401,379
2025-12-13,SKU103,456,477
2025-12-13,SKU104,381,357
2025-12-13,SKU105,396,423
2025-12-13,SKU106,651,610
2025-12-13,SKU107,719,669
2025-12-13,SKU108,718,672
2025-12-13,SKU109,575,631
2025-12-13,SKU110,633,604
2025-12-13,SKU111,105,113
2025-12-13,SKU112,199,217
2025-12-13,SKU113,689,643
2025-12-13,SKU114,161,159
2025-12-13,SKU115,367,351
2025-12-13,SKU116,338,318
2025-12-13,SKU117,409,395
2025-12-13,SKU118,168,172
2025-12-13,SKU119,263,257
2025-12-13,SKU120,277,253
2025-12-13,SKU121,435,468
2025-12-13,SKU122,193,198
2025-12-13,SKU123,576,572
2025-12-13,SKU124,245,270
2025-12-13,SKU125,352,324
2025-12-13,SKU126,502,471
2025-12-13,SKU127,320,297
2025-12-13,SKU128,303,302
2025-12-13,SKU129,314,346
2025-12-14,SKU100,151,167
2025-12-14,SKU101,428,430
2025-12-14,SKU102,215,228
2025-12-14,SKU103,553,584
2025-12-14,SKU104,442,445
2025-12-14,SKU105,439,445
2025-12-14,SKU106,402,411
2025-12-14,SKU107,402,414
2025-12-14,SKU108,316,329
2025-12-14,SKU109,467,430
2025-12-14,SKU110,368,376
2025-12-14,SKU111,549,579
2025-12-14,SKU112,650,641
2025-12-14,SKU113,272,291
2025-12-14,SKU114,221,203
2025-12-14,SKU115,505,550
2025-12-14,SKU116,267,260
2025-12-14,SKU117,380,409
2025-12-14,SKU118,623,619
2025-12-14,SKU119,336,336
2025-12-14,SKU120,412,415
2025-12-14,SKU121,455,498
2025-12-14,SKU122,563,525
2025-12-14,SKU123,190,184
2025-12-14,SKU124,400,413
2025-12-14,SKU125,621,588
2025-12-14,SKU126,615,568
2025-12-14,SKU127,212,232
2025-12-14,SKU128,433,398
2025-12-14,SKU129,138,130
2025-12-15,SKU100,291,307
2025-12-15,SKU101,653,645
2025-12-15,SKU102,162,171
2025-12-15,SKU103,693,633
2025-12-15,SKU104,495,544
2025-12-15,SKU105,239,221
2025-12-15,SKU106,603,603
2025-12-15,SKU107,426,426
2025-12-15,SKU108,450,415
2025-12-15,SKU109,405,440
2025-12-15,SKU110,240,257
2025-12-15,SKU111,121,135
2025-12-15,SKU112,152,148
2025-12-15,SKU113,196,203
2025-12-15,SKU114,411,400
2025-12-15,SKU115,446,415
2025-12-15,SKU116,366,363
2025-12-15,SKU117,223,221
2025-12-15,SKU118,505,558
2025-12-15,SKU119,651,662
2025-12-15,SKU120,243,234
2025-12-15,SKU121,588,556
2025-12-15,SKU122,451,472
2025-12-15,SKU123,326,311
2025-12-15,SKU124,311,337
2025-12-15,SKU125,238,248
2025-12-15,SKU126,450,463
2025-12-15,SKU127,442,452
2025-12-15,SKU128,369,355
2025-12-15,SKU129,497,507
2025-12-16,SKU100,151,168
2025-12-16,SKU101,188,195
2025-12-16,SKU102,330,341
2025-12-16,SKU103,385,361
2025-12-16,SKU104,509,550
2025-12-16,SKU105,356,392
2025-12-16,SKU106,223,206
2025-12-16,SKU107,137,147
2025-12-16,SKU108,443,484
2025-12-16,SKU109,234,230
