SO,Date,SKUID,Qty,UnitPrice
SO275SKU114,2025-10-03,SKU114,147,1300.0
SO275SKU115,2025-10-03,SKU115,117,866.25
SO275SKU116,2025-10-03,SKU116,367,491.25
SO275SKU117,2025-10-03,SKU117,260,2353.75
SO275SKU118,2025-10-03,SKU118,156,578.75
SO275SKU119,2025-10-03,SKU119,81,632.5
SO275SKU120,2025-10-03,SKU120,181,1086.25
SO275SKU121,2025-10-03,SKU121,338,2001.25
SO275SKU122,2025-10-03,SKU122,354,791.25
SO275SKU123,2025-10-03,SKU123,270,1283.75
SO275SKU124,2025-10-03,SKU124,299,2090.0
SO275SKU125,2025-10-03,SKU125,307,2171.25
SO275SKU126,2025-10-03,SKU126,89,1933.75
SO275SKU127,2025-10-03,SKU127,315,1741.25
SO275SKU128,2025-10-03,SKU128,238,792.5
SO275SKU129,2025-10-03,SKU129,495,1346.25
SO276SKU100,2025-10-04,SKU100,200,2161.25
SO276SKU101,2025-10-04,SKU101,442,1245.0
SO276SKU102,2025-10-04,SKU102,464,772.5
SO276SKU103,2025-10-04,SKU103,236,2328.75
SO276SKU104,2025-10-04,SKU104,235,636.25
SO276SKU105,2025-10-04,SKU105,333,1347.5
SO276SKU106,2025-10-04,SKU106,323,1293.75
SO276SKU107,2025-10-04,SKU107,444,1920.0
SO276SKU108,2025-10-04,SKU108,345,2440.0
SO276SKU109,2025-10-04,SKU109,160,2242.5
SO276SKU110,2025-10-04,SKU110,470,1747.5
SO276SKU111,2025-10-04,SKU111,353,1343.75
SO276SKU112,2025-10-04,SKU112,144,1787.5
SO276SKU113,2025-10-04,SKU113,294,2497.5
SO276SKU114,2025-10-04,SKU114,449,1300.0
SO276SKU115,2025-10-04,SKU115,387,866.25
SO276SKU116,2025-10-04,SKU116,327,491.25
SO276SKU117,2025-10-04,SKU117,227,2353.75
SO276SKU118,2025-10-04,SKU118,435,578.75
SO276SKU119,2025-10-04,SKU119,150,632.5
SO276SKU120,2025-10-04,SKU120,158,1086.25
SO276SKU121,2025-10-04,SKU121,480,2001.25
SO276SKU122,2025-10-04,SKU122,469,791.25
SO276SKU123,2025-10-04,SKU123,402,1283.75
SO276SKU124,2025-10-04,SKU124,250,2090.0
SO276SKU125,2025-10-04,SKU125,443,2171.25
SO276SKU126,2025-10-04,SKU126,499,1933.75
SO276SKU127,2025-10-04,SKU127,113,1741.25
SO276SKU128,2025-10-04,SKU128,372,792.5
SO276SKU129,2025-10-04,SKU129,85,1346.25
SO277SKU100,2025-10-05,SKU100,395,2161.25
SO277SKU101,2025-10-05,SKU101,435,1245.0
SO277SKU102,2025-10-05,SKU102,122,772.5
SO277SKU103,2025-10-05,SKU103,384,2328.75
SO277SKU104,2025-10-05,SKU104,300,636.25
SO277SKU105,2025-10-05,SKU105,234,1347.5
SO277SKU106,2025-10-05,SKU106,246,1293.75
SO277SKU107,2025-10-05,SKU107,153,1920.0
SO277SKU108,2025-10-05,SKU108,99,2440.0
SO277SKU109,2025-10-05,SKU109,301,2242.5
SO277SKU110,2025-10-05,SKU110,114,1747.5
SO277SKU111,2025-10-05,SKU111,234,1343.75
SO277SKU112,2025-10-05,SKU112,207,1787.5
SO277SKU113,2025-10-05,SKU113,242,2497.5
SO277SKU114,2025-10-05,SKU114,225,1300.0
SO277SKU115,2025-10-05,SKU115,285,866.25
SO277SKU116,2025-10-05,SKU116,450,491.25
SO277SKU117,2025-10-05,SKU117,301,2353.75
SO277SKU118,2025-10-05,SKU118,217,578.75
SO277SKU119,2025-10-05,SKU119,180,632.5
SO277SKU120,2025-10-05,SKU120,374,1086.25
SO277SKU121,2025-10-05,SKU121,243,2001.25
SO277SKU122,2025-10-05,SKU122,423,791.25
SO277SKU123,2025-10-05,SKU123,432,1283.75
SO277SKU124,2025-10-05,SKU124,365,2090.0
SO277SKU125,2025-10-05,SKU125,181,2171.25
SO277SKU126,2025-10-05,SKU126,193,1933.75
SO277SKU127,2025-10-05,SKU127,221,1741.25
SO277SKU128,2025-10-05,SKU128,427,792.5
SO277SKU129,2025-10-05,SKU129,296,1346.25
SO278SKU100,2025-10-06,SKU100,284,2161.25
SO278SKU101,2025-10-06,SKU101,147,1245.0
SO278SKU102,2025-10-06,SKU102,442,772.5
SO278SKU103,2025-10-06,SKU103,353,2328.75
SO278SKU104,2025-10-06,SKU104,380,636.25
SO278SKU105,2025-10-06,SKU105,437,1347.5
SO278SKU106,2025-10-06,SKU106,411,1293.75
SO278SKU107,2025-10-06,SKU107,254,1920.0
SO278SKU108,2025-10-06,SKU108,383,2440.0
SO278SKU109,2025-10-06,SKU109,270,2242.5
SO278SKU110,2025-10-06,SKU110,199,1747.5
SO278SKU111,2025-10-06,SKU111,328,1343.75
SO278SKU112,2025-10-06,SKU112,126,1787.5
SO278SKU113,2025-10-06,SKU113,256,2497.5
SO278SKU114,2025-10-06,SKU114,460,1300.0
SO278SKU115,2025-10-06,SKU115,392,866.25
SO278SKU116,2025-10-06,SKU116,445,491.25
SO278SKU117,2025-10-06,SKU117,434,2353.75
SO278SKU118,2025-10-06,SKU118,334,578.75
SO278SKU119,2025-10-06,SKU119,488,632.5
SO278SKU120,2025-10-06,SKU120,412,1086.25
SO278SKU121,2025-10-06,SKU121,205,2001.25
SO278SKU122,2025-10-06,SKU122,461,791.25
SO278SKU123,2025-10-06,SKU123,422,1283.75
SO278SKU124,2025-10-06,SKU124,446,2090.0
SO278SKU125,2025-10-06,SKU125,84,2171.25
SO278SKU126,2025-10-06,SKU126,303,1933.75
SO278SKU127,2025-10-06,SKU127,228,1741.25
SO278SKU128,2025-10-06,SKU128,367,792.5
SO278SKU129,2025-10-06,SKU129,263,1346.25
SO279SKU100,2025-10-07,SKU100,120,2161.25
SO279SKU101,2025-10-07,SKU101,129,1245.0
SO279SKU102,2025-10-07,SKU102,387,772.5
SO279SKU103,2025-10-07,SKU103,336,2328.75
SO279SKU104,2025-10-07,SKU104,186,636.25
SO279SKU105,2025-10-07,SKU105,138,1347.5
SO279SKU106,2025-10-07,SKU106,347,1293.75
SO279SKU107,2025-10-07,SKU107,442,1920.0
SO279SKU108,2025-10-07,SKU108,350,2440.0
SO279SKU109,2025-10-07,SKU109,295,2242.5
SO279SKU110,2025-10-07,SKU110,401,1747.5
SO279SKU111,2025-10-07,SKU111,251,1343.75
SO279SKU112,2025-10-07,SKU112,468,1787.5
SO279SKU113,2025-10-07,SKU113,348,2497.5
SO279SKU114,2025-10-07,SKU114,159,1300.0
SO279SKU115,2025-10-07,SKU115,80,866.25
SO279SKU116,2025-10-07,SKU116,424,491.25
SO279SKU117,2025-10-07,SKU117,159,2353.75
SO279SKU118,2025-10-07,SKU118,260,578.75
SO279SKU119,2025-10-07,SKU119,344,632.5
SO279SKU120,2025-10-07,SKU120,479,1086.25
SO279SKU121,2025-10-07,SKU121,105,2001.25
SO279SKU122,2025-10-07,SKU122,346,791.25
SO279SKU123,2025-10-07,SKU123,371,1283.75
SO279SKU124,2025-10-07,SKU124,257,2090.0
SO279SKU125,2025-10-07,SKU125,184,2171.25
SO279SKU126,2025-10-07,SKU126,278,1933.75
SO279SKU127,2025-10-07,SKU127,302,1741.25
SO279SKU128,2025-10-07,SKU128,293,792.5
SO279SKU129,2025-10-07,SKU129,367,1346.25
SO280SKU100,2025-10-08,SKU100,337,2161.25
SO280SKU101,2025-10-08,SKU101,304,1245.0
SO280SKU102,2025-10-08,SKU102,448,772.5
SO280SKU103,2025-10-08,SKU103,257,2328.75
SO280SKU104,2025-10-08,SKU104,474,636.25
SO280SKU105,2025-10-08,SKU105,486,1347.5
SO280SKU106,2025-10-08,SKU106,130,1293.75
SO280SKU107,2025-10-08,SKU107,326,1920.0
SO280SKU108,2025-10-08,SKU108,292,2440.0
SO280SKU109,2025-10-08,SKU109,326,2242.5
SO280SKU110,2025-10-08,SKU110,132,1747.5
SO280SKU111,2025-10-08,SKU111,150,1343.75
SO280SKU112,2025-10-08,SKU112,244,1787.5
SO280SKU113,2025-10-08,SKU113,231,2497.5
SO280SKU114,2025-10-08,SKU114,461,1300.0
SO280SKU115,2025-10-08,SKU115,380,866.25
SO280SKU116,2025-10-08,SKU116,333,491.25
SO280SKU117,2025-10-08,SKU117,346,2353.75
SO280SKU118,2025-10-08,SKU118,273,578.75
SO280SKU119,2025-10-08,SKU119,183,632.5
SO280SKU120,2025-10-08,SKU120,349,1086.25
SO280SKU121,2025-10-08,SKU121,94,2001.25
SO280SKU122,2025-10-08,SKU122,194,791.25
SO280SKU123,2025-10-08,SKU123,396,1283.75
SO280SKU124,2025-10-08,SKU124,434,2090.0
SO280SKU125,2025-10-08,SKU125,304,2171.25
SO280SKU126,2025-10-08,SKU126,291,1933.75
SO280SKU127,2025-10-08,SKU127,466,1741.25
SO280SKU128,2025-10-08,SKU128,334,792.5
SO280SKU129,2025-10-08,SKU129,347,1346.25
SO281SKU100,2025-10-09,SKU100,226,2161.25
SO281SKU101,2025-10-09,SKU101,319,1245.0
SO281SKU102,2025-10-09,SKU102,264,772.5
SO281SKU103,2025-10-09,SKU103,368,2328.75
SO281SKU104,2025-10-09,SKU104,344,636.25
SO281SKU105,2025-10-09,SKU105,339,1347.5
SO281SKU106,2025-10-09,SKU106,115,1293.75
SO281SKU107,2025-10-09,SKU107,443,1920.0
SO281SKU108,2025-10-09,SKU108,172,2440.0
SO281SKU109,2025-10-09,SKU109,349,2242.5
SO281SKU110,2025-10-09,SKU110,405,1747.5
SO281SKU111,2025-10-09,SKU111,275,1343.75
SO281SKU112,2025-10-09,SKU112,247,1787.5
SO281SKU113,2025-10-09,SKU113,245,2497.5
SO281SKU114,2025-10-09,SKU114,235,1300.0
SO281SKU115,2025-10-09,SKU115,489,866.25
SO281SKU116,2025-10-09,SKU116,156,491.25
SO281SKU117,2025-10-09,SKU117,281,2353.75
SO281SKU118,2025-10-09,SKU118,316,578.75
SO281SKU119,2025-10-09,SKU119,267,632.5
SO281SKU120,2025-10-09,SKU120,136,1086.25
SO281SKU121,2025-10-09,SKU121,158,2001.25
SO281SKU122,2025-10-09,SKU122,380,791.25
SO281SKU123,2025-10-09,SKU123,142,1283.75
SO281SKU124,2025-10-09,SKU124,373,2090.0
SO281SKU125,2025-10-09,SKU125,92,2171.25
SO281SKU126,2025-10-09,SKU126,336,1933.75
SO281SKU127,2025-10-09,SKU127,132,1741.25
SO281SKU128,2025-10-09,SKU128,455,792.5
SO281SKU129,2025-10-09,SKU129,426,1346.25
SO282SKU100,2025-10-10,SKU100,136,2161.25
SO282SKU101,2025-10-10,SKU101,133,1245.0
SO282SKU102,2025-10-10,SKU102,123,772.5
SO282SKU103,2025-10-10,SKU103,241,2328.75
SO282SKU104,2025-10-10,SKU104,380,636.25
SO282SKU105,2025-10-10,SKU105,310,1347.5
SO282SKU106,2025-10-10,SKU106,80,1293.75
SO282SKU107,2025-10-10,SKU107,104,1920.0
SO282SKU108,2025-10-10,SKU108,131,2440.0
SO282SKU109,2025-10-10,SKU109,349,2242.5
SO282SKU110,2025-10-10,SKU110,133,1747.5
SO282SKU111,2025-10-10,SKU111,279,1343.75
SO282SKU112,2025-10-10,SKU112,471,1787.5
SO282SKU113,2025-10-10,SKU113,321,2497.5
SO282SKU114,2025-10-10,SKU114,451,1300.0
SO282SKU115,2025-10-10,SKU115,310,866.25
SO282SKU116,2025-10-10,SKU116,377,491.25
SO282SKU117,2025-10-10,SKU117,81,2353.75
SO282SKU118,2025-10-10,SKU118,391,578.75
SO282SKU119,2025-10-10,SKU119,462,632.5
SO282SKU120,2025-10-10,SKU120,125,1086.25
SO282SKU121,2025-10-10,SKU121,233,2001.25
SO282SKU122,2025-10-10,SKU122,194,791.25
SO282SKU123,2025-10-10,SKU123,199,1283.75
SO282SKU124,2025-10-10,SKU124,364,2090.0
SO282SKU125,2025-10-10,SKU125,283,2171.25
SO282SKU126,2025-10-10,SKU126,98,1933.75
SO282SKU127,2025-10-10,SKU127,287,1741.25
SO282SKU128,2025-10-10,SKU128,482,792.5
SO282SKU129,2025-10-10,SKU129,282,1346.25
SO283SKU100,2025-10-11,SKU100,344,2161.25
SO283SKU101,2025-10-11,SKU101,412,1245.0
SO283SKU102,2025-10-11,SKU102,107,772.5
SO283SKU103,2025-10-11,SKU103,319,2328.75
SO283SKU104,2025-10-11,SKU104,328,636.25
SO283SKU105,2025-10-11,SKU105,326,1347.5
SO283SKU106,2025-10-11,SKU106,181,1293.75
SO283SKU107,2025-10-11,SKU107,350,1920.0
SO283SKU108,2025-10-11,SKU108,134,2440.0
SO283SKU109,2025-10-11,SKU109,106,2242.5
SO283SKU110,2025-10-11,SKU110,92,1747.5
SO283SKU111,2025-10-11,SKU111,226,1343.75
SO283SKU112,2025-10-11,SKU112,383,1787.5
SO283SKU113,2025-10-11,SKU113,198,2497.5
SO283SKU114,2025-10-11,SKU114,235,1300.0
SO283SKU115,2025-10-11,SKU115,439,866.25
SO283SKU116,2025-10-11,SKU116,162,491.25
SO283SKU117,2025-10-11,SKU117,477,2353.75
SO283SKU118,2025-10-11,SKU118,199,578.75
SO283SKU119,2025-10-11,SKU119,467,632.5
SO283SKU120,2025-10-11,SKU120,488,1086.25
SO283SKU121,2025-10-11,SKU121,400,2001.25
SO283SKU122,2025-10-11,SKU122,448,791.25
SO283SKU123,2025-10-11,SKU123,394,1283.75
SO283SKU124,2025-10-11,SKU124,133,2090.0
SO283SKU125,2025-10-11,SKU125,235,2171.25
SO283SKU126,2025-10-11,SKU126,159,1933.75
SO283SKU127,2025-10-11,SKU127,450,1741.25
SO283SKU128,2025-10-11,SKU128,462,792.5
SO283SKU129,2025-10-11,SKU129,349,1346.25
SO284SKU100,2025-10-12,SKU100,485,2161.25
SO284SKU101,2025-10-12,SKU101,391,1245.0
SO284SKU102,2025-10-12,SKU102,83,772.5
SO284SKU103,2025-10-12,SKU103,131,2328.75
SO284SKU104,2025-10-12,SKU104,243,636.25
SO284SKU105,2025-10-12,SKU105,447,1347.5
SO284SKU106,2025-10-12,SKU106,92,1293.75
SO284SKU107,2025-10-12,SKU107,393,1920.0
SO284SKU108,2025-10-12,SKU108,214,2440.0
SO284SKU109,2025-10-12,SKU109,499,2242.5
SO284SKU110,2025-10-12,SKU110,309,1747.5
SO284SKU111,2025-10-12,SKU111,401,1343.75
SO284SKU112,2025-10-12,SKU112,82,1787.5
SO284SKU113,2025-10-12,SKU113,447,2497.5
SO284SKU114,2025-10-12,SKU114,323,1300.0
SO284SKU115,2025-10-12,SKU115,356,866.25
SO284SKU116,2025-10-12,SKU116,378,491.25
SO284SKU117,2025-10-12,SKU117,144,2353.75
SO284SKU118,2025-10-12,SKU118,248,578.75
SO284SKU119,2025-10-12,SKU119,107,632.5
SO284SKU120,2025-10-12,SKU120,481,1086.25
SO284SKU121,2025-10-12,SKU121,474,2001.25
SO284SKU122,2025-10-12,SKU122,247,791.25
SO284SKU123,2025-10-12,SKU123,379,1283.75
SO284SKU124,2025-10-12,SKU124,483,2090.0
SO284SKU125,2025-10-12,SKU125,400,2171.25
SO284SKU126,2025-10-12,SKU126,124,1933.75
SO284SKU127,2025-10-12,SKU127,424,1741.25
SO284SKU128,2025-10-12,SKU128,415,792.5
SO284SKU129,2025-10-12,SKU129,235,1346.25
SO285SKU100,2025-10-13,SKU100,401,2161.25
SO285SKU101,2025-10-13,SKU101,265,1245.0
SO285SKU102,2025-10-13,SKU102,115,772.5
SO285SKU103,2025-10-13,SKU103,475,2328.75
SO285SKU104,2025-10-13,SKU104,151,636.25
SO285SKU105,2025-10-13,SKU105,121,1347.5
SO285SKU106,2025-10-13,SKU106,227,1293.75
SO285SKU107,2025-10-13,SKU107,406,1920.0
SO285SKU108,2025-10-13,SKU108,94,2440.0
SO285SKU109,2025-10-13,SKU109,471,2242.5
SO285SKU110,2025-10-13,SKU110,391,1747.5
SO285SKU111,2025-10-13,SKU111,242,1343.75
SO285SKU112,2025-10-13,SKU112,113,1787.5
SO285SKU113,2025-10-13,SKU113,220,2497.5
SO285SKU114,2025-10-13,SKU114,195,1300.0
SO285SKU115,2025-10-13,SKU115,445,866.25
SO285SKU116,2025-10-13,SKU116,171,491.25
SO285SKU117,2025-10-13,SKU117,353,2353.75
SO285SKU118,2025-10-13,SKU118,285,578.75
SO285SKU119,2025-10-13,SKU119,274,632.5
SO285SKU120,2025-10-13,SKU120,378,1086.25
SO285SKU121,2025-10-13,SKU121,244,2001.25
SO285SKU122,2025-10-13,SKU122,175,791.25
SO285SKU123,2025-10-13,SKU123,469,1283.75
SO285SKU124,2025-10-13,SKU124,346,2090.0
SO285SKU125,2025-10-13,SKU125,462,2171.25
SO285SKU126,2025-10-13,SKU126,357,1933.75
SO285SKU127,2025-10-13,SKU127,139,1741.25
SO285SKU128,2025-10-13,SKU128,103,792.5
SO285SKU129,2025-10-13,SKU129,442,1346.25
SO286SKU100,2025-10-14,SKU100,392,2161.25
SO286SKU101,2025-10-14,SKU101,130,1245.0
SO286SKU102,2025-10-14,SKU102,453,772.5
SO286SKU103,2025-10-14,SKU103,319,2328.75
SO286SKU104,2025-10-14,SKU104,450,636.25
SO286SKU105,2025-10-14,SKU105,91,1347.5
SO286SKU106,2025-10-14,SKU106,340,1293.75
SO286SKU107,2025-10-14,SKU107,83,1920.0
SO286SKU108,2025-10-14,SKU108,416,2440.0
SO286SKU109,2025-10-14,SKU109,330,2242.5
SO286SKU110,2025-10-14,SKU110,313,1747.5
SO286SKU111,2025-10-14,SKU111,388,1343.75
SO286SKU112,2025-10-14,SKU112,376,1787.5
SO286SKU113,2025-10-14,SKU113,368,2497.5
SO286SKU114,2025-10-14,SKU114,448,1300.0
SO286SKU115,2025-10-14,SKU115,117,866.25
SO286SKU116,2025-10-14,SKU116,280,491.25
SO286SKU117,2025-10-14,SKU117,191,2353.75
SO286SKU118,2025-10-14,SKU118,261,578.75
SO286SKU119,2025-10-14,SKU119,300,632.5
SO286SKU120,2025-10-14,SKU120,364,1086.25
SO286SKU121,2025-10-14,SKU121,186,2001.25
SO286SKU122,2025-10-14,SKU122,101,791.25
SO286SKU123,2025-10-14,SKU123,460,1283.75
SO286SKU124,2025-10-14,SKU124,375,2090.0
SO286SKU125,2025-10-14,SKU125,406,2171.25
SO286SKU126,2025-10-14,SKU126,194,1933.75
SO286SKU127,2025-10-14,SKU127,136,1741.25
SO286SKU128,2025-10-14,SKU128,446,792.5
SO286SKU129,2025-10-14,SKU129,167,1346.25
SO287SKU100,2025-10-15,SKU100,361,2161.25
SO287SKU101,2025-10-15,SKU101,209,1245.0
SO287SKU102,2025-10-15,SKU102,429,772.5
SO287SKU103,2025-10-15,SKU103,437,2328.75
SO287SKU104,2025-10-15,SKU104,282,636.25
SO287SKU105,2025-10-15,SKU105,454,1347.5
SO287SKU106,2025-10-15,SKU106,126,1293.75
SO287SKU107,2025-10-15,SKU107,266,1920.0
SO287SKU108,2025-10-15,SKU108,138,2440.0
SO287SKU109,2025-10-15,SKU109,473,2242.5
SO287SKU110,2025-10-15,SKU110,299,1747.5
SO287SKU111,2025-10-15,SKU111,104,1343.75
SO287SKU112,2025-10-15,SKU112,311,1787.5
SO287SKU113,2025-10-15,SKU113,99,2497.5
SO287SKU114,2025-10-15,SKU114,198,1300.0
SO287SKU115,2025-10-15,SKU115,219,866.25
SO287SKU116,2025-10-15,SKU116,181,491.25
SO287SKU117,2025-10-15,SKU117,184,2353.75
SO287SKU118,2025-10-15,SKU118,373,578.75
SO287SKU119,2025-10-15,SKU119,390,632.5
SO287SKU120,2025-10-15,SKU120,282,1086.25
SO287SKU121,2025-10-15,SKU121,481,2001.25
SO287SKU122,2025-10-15,SKU122,365,791.25
SO287SKU123,2025-10-15,SKU123,84,1283.75
SO287SKU124,2025-10-15,SKU124,271,2090.0
SO287SKU125,2025-10-15,SKU125,89,2171.25
SO287SKU126,2025-10-15,SKU126,215,1933.75
SO287SKU127,2025-10-15,SKU127,431,1741.25
SO287SKU128,2025-10-15,SKU128,456,792.5
SO287SKU129,2025-10-15,SKU129,248,1346.25
SO288SKU100,2025-10-16,SKU100,498,2161.25
SO288SKU101,2025-10-16,SKU101,288,1245.0
SO288SKU102,2025-10-16,SKU102,130,772.5
SO288SKU103,2025-10-16,SKU103,248,2328.75
SO288SKU104,2025-10-16,SKU104,270,636.25
SO288SKU105,2025-10-16,SKU105,163,1347.5
SO288SKU106,2025-10-16,SKU106,104,1293.75
SO288SKU107,2025-10-16,SKU107,313,1920.0
SO288SKU108,2025-10-16,SKU108,200,2440.0
SO288SKU109,2025-10-16,SKU109,109,2242.5
SO288SKU110,2025-10-16,SKU110,334,1747.5
SO288SKU111,2025-10-16,SKU111,254,1343.75
SO288SKU112,2025-10-16,SKU112,385,1787.5
SO288SKU113,2025-10-16,SKU113,139,2497.5
SO288SKU114,2025-10-16,SKU114,246,1300.0
SO288SKU115,2025-10-16,SKU115,172,866.25
SO288SKU116,2025-10-16,SKU116,362,491.25
SO288SKU117,2025-10-16,SKU117,193,2353.75
SO288SKU118,2025-10-16,SKU118,352,578.75
SO288SKU119,2025-10-16,SKU119,210,632.5
SO288SKU120,2025-10-16,SKU120,353,1086.25
SO288SKU121,2025-10-16,SKU121,441,2001.25
SO288SKU122,2025-10-16,SKU122,358,791.25
SO288SKU123,2025-10-16,SKU123,147,1283.75
SO288SKU124,2025-10-16,SKU124,439,2090.0
SO288SKU125,2025-10-16,SKU125,231,2171.25
SO288SKU126,2025-10-16,SKU126,172,1933.75
SO288SKU127,2025-10-16,SKU127,260,1741.25
SO288SKU128,2025-10-16,SKU128,307,792.5
SO288SKU129,2025-10-16,SKU129,125,1346.25
SO289SKU100,2025-10-17,SKU100,80,2161.25
SO289SKU101,2025-10-17,SKU101,372,1245.0
SO289SKU102,2025-10-17,SKU102,467,772.5
SO289SKU103,2025-10-17,SKU103,165,2328.75
SO289SKU104,2025-10-17,SKU104,274,636.25
SO289SKU105,2025-10-17,SKU105,272,1347.5
SO289SKU106,2025-10-17,SKU106,219,1293.75
SO289SKU107,2025-10-17,SKU107,116,1920.0
SO289SKU108,2025-10-17,SKU108,375,2440.0
SO289SKU109,2025-10-17,SKU109,449,2242.5
SO289SKU110,2025-10-17,SKU110,333,1747.5
SO289SKU111,2025-10-17,SKU111,139,1343.75
SO289SKU112,2025-10-17,SKU112,372,1787.5
SO289SKU113,2025-10-17,SKU113,375,2497.5
SO289SKU114,2025-10-17,SKU114,318,1300.0
SO289SKU115,2025-10-17,SKU115,281,866.25
SO289SKU116,2025-10-17,SKU116,346,491.25
SO289SKU117,2025-10-17,SKU117,345,2353.75
SO289SKU118,2025-10-17,SKU118,267,578.75
SO289SKU119,2025-10-17,SKU119,394,632.5
SO289SKU120,2025-10-17,SKU120,133,1086.25
SO289SKU121,2025-10-17,SKU121,200,2001.25
SO289SKU122,2025-10-17,SKU122,436,791.25
SO289SKU123,2025-10-17,SKU123,371,1283.75
SO289SKU124,2025-10-17,SKU124,201,2090.0
SO289SKU125,2025-10-17,SKU125,378,2171.25
SO289SKU126,2025-10-17,SKU126,232,1933.75
SO289SKU127,2025-10-17,SKU127,430,1741.25
SO289SKU128,2025-10-17,SKU128,489,792.5
SO289SKU129,2025-10-17,SKU129,102,1346.25
SO290SKU100,2025-10-18,SKU100,432,2161.25
SO290SKU101,2025-10-18,SKU101,207,1245.0
SO290SKU102,2025-10-18,SKU102,343,772.5
SO290SKU103,2025-10-18,SKU103,248,2328.75
SO290SKU104,2025-10-18,SKU104,370,636.25
SO290SKU105,2025-10-18,SKU105,390,1347.5
SO290SKU106,2025-10-18,SKU106,266,1293.75
SO290SKU107,2025-10-18,SKU107,339,1920.0
SO290SKU108,2025-10-18,SKU108,248,2440.0
SO290SKU109,2025-10-18,SKU109,273,2242.5
SO290SKU110,2025-10-18,SKU110,191,1747.5
SO290SKU111,2025-10-18,SKU111,330,1343.75
SO290SKU112,2025-10-18,SKU112,109,1787.5
SO290SKU113,2025-10-18,SKU113,130,2497.5
SO290SKU114,2025-10-18,SKU114,278,1300.0
SO290SKU115,2025-10-18,SKU115,178,866.25
SO290SKU116,2025-10-18,SKU116,400,491.25
SO290SKU117,2025-10-18,SKU117,191,2353.75
SO290SKU118,2025-10-18,SKU118,177,578.75
SO290SKU119,2025-10-18,SKU119,244,632.5
SO290SKU120,2025-10-18,SKU120,176,1086.25
SO290SKU121,2025-10-18,SKU121,254,2001.25
SO290SKU122,2025-10-18,SKU122,429,791.25
SO290SKU123,2025-10-18,SKU123,194,1283.75
SO290SKU124,2025-10-18,SKU124,500,2090.0
SO290SKU125,2025-10-18,SKU125,180,2171.25
SO290SKU126,2025-10-18,SKU126,435,1933.75
SO290SKU127,2025-10-18,SKU127,140,1741.25
SO290SKU128,2025-10-18,SKU128,214,792.5
SO290SKU129,2025-10-18,SKU129,151,1346.25
SO291SKU100,2025-10-19,SKU100,101,2161.25
SO291SKU101,2025-10-19,SKU101,100,1245.0
SO291SKU102,2025-10-19,SKU102,117,772.5
SO291SKU103,2025-10-19,SKU103,485,2328.75
SO291SKU104,2025-10-19,SKU104,320,636.25
SO291SKU105,2025-10-19,SKU105,161,1347.5
SO291SKU106,2025-10-19,SKU106,419,1293.75
SO291SKU107,2025-10-19,SKU107,324,1920.0
SO291SKU108,2025-10-19,SKU108,294,2440.0
SO291SKU109,2025-10-19,SKU109,287,2242.5
SO291SKU110,2025-10-19,SKU110,156,1747.5
SO291SKU111,2025-10-19,SKU111,201,1343.75
SO291SKU112,2025-10-19,SKU112,266,1787.5
SO291SKU113,2025-10-19,SKU113,365,2497.5
SO291SKU114,2025-10-19,SKU114,82,1300.0
SO291SKU115,2025-10-19,SKU115,245,866.25
SO291SKU116,2025-10-19,SKU116,250,491.25
SO291SKU117,2025-10-19,SKU117,441,2353.75
SO291SKU118,2025-10-19,SKU118,335,578.75
SO291SKU119,2025-10-19,SKU119,490,632.5
SO291SKU120,2025-10-19,SKU120,410,1086.25
SO291SKU121,2025-10-19,SKU121,178,2001.25
SO291SKU122,2025-10-19,SKU122,214,791.25
SO291SKU123,2025-10-19,SKU123,94,1283.75
SO291SKU124,2025-10-19,SKU124,205,2090.0
SO291SKU125,2025-10-19,SKU125,418,2171.25
SO291SKU126,2025-10-19,SKU126,297,1933.75
SO291SKU127,2025-10-19,SKU127,174,1741.25
SO291SKU128,2025-10-19,SKU128,111,792.5
SO291SKU129,2025-10-19,SKU129,252,1346.25
SO292SKU100,2025-10-20,SKU100,393,2161.25
SO292SKU101,2025-10-20,SKU101,323,1245.0
SO292SKU102,2025-10-20,SKU102,173,772.5
SO292SKU103,2025-10-20,SKU103,179,2328.75
SO292SKU104,2025-10-20,SKU104,198,636.25
SO292SKU105,2025-10-20,SKU105,117,1347.5
SO292SKU106,2025-10-20,SKU106,273,1293.75
SO292SKU107,2025-10-20,SKU107,137,1920.0
SO292SKU108,2025-10-20,SKU108,92,2440.0
SO292SKU109,2025-10-20,SKU109,293,2242.5
SO292SKU110,2025-10-20,SKU110,366,1747.5
SO292SKU111,2025-10-20,SKU111,199,1343.75
SO292SKU112,2025-10-20,SKU112,223,1787.5
SO292SKU113,2025-10-20,SKU113,226,2497.5
SO292SKU114,2025-10-20,SKU114,456,1300.0
SO292SKU115,2025-10-20,SKU115,165,866.25
SO292SKU116,2025-10-20,SKU116,284,491.25
SO292SKU117,2025-10-20,SKU117,418,2353.75
SO292SKU118,2025-10-20,SKU118,460,578.75
SO292SKU119,2025-10-20,SKU119,295,632.5
SO292SKU120,2025-10-20,SKU120,229,1086.25
SO292SKU121,2025-10-20,SKU121,267,2001.25
SO292SKU122,2025-10-20,SKU122,459,791.25
SO292SKU123,2025-10-20,SKU123,86,1283.75
SO292SKU124,2025-10-20,SKU124,434,2090.0
SO292SKU125,2025-10-20,SKU125,215,2171.25
