ReportID,FactoryID,SKUID,YieldPct,DefectPct
QR005130,FAC006,SKU113,95.12,1.66
QR005131,FAC002,SKU126,96.08,0.91
QR005132,FAC003,SKU117,97.68,1.15
QR005133,FAC005,SKU121,97.44,2.39
QR005134,FAC006,SKU125,98.51,1.11
QR005135,FAC004,SKU110,96.23,2.25
QR005136,FAC001,SKU103,99.55,1.43
QR005137,FAC004,SKU119,97.42,2.86
QR005138,FAC001,SKU106,95.18,0.92
QR005139,FAC005,SKU128,99.08,1.91
QR005140,FAC001,SKU101,96.43,2.68
QR005141,FAC005,SKU128,97.98,0.42
QR005142,FAC002,SKU117,97.24,2.27
QR005143,FAC005,SKU122,95.54,1.53
QR005144,FAC003,SKU116,98.46,1.07
QR005145,FAC006,SKU124,96.18,1.48
QR005146,FAC001,SKU122,96.71,1.47
QR005147,FAC006,SKU122,97.65,1.34
QR005148,FAC006,SKU119,97.8,2.43
QR005149,FAC006,SKU125,98.41,2.38
QR005150,FAC002,SKU120,96.05,2.23
QR005151,FAC001,SKU119,99.06,1.91
QR005152,FAC002,SKU125,97.4,2.75
QR005153,FAC006,SKU109,99.23,2.18
QR005154,FAC002,SKU111,99.19,1.02
QR005155,FAC003,SKU108,96.0,1.75
QR005156,FAC004,SKU116,96.34,0.75
QR005157,FAC001,SKU115,96.49,2.41
QR005158,FAC005,SKU127,95.95,2.58
QR005159,FAC005,SKU115,98.03,2.65
QR005160,FAC002,SKU115,99.4,0.65
QR005161,FAC005,SKU121,97.97,2.42
QR005162,FAC002,SKU106,96.77,0.98
QR005163,FAC005,SKU107,97.14,1.07
QR005164,FAC005,SKU111,99.56,0.25
QR005165,FAC002,SKU108,99.82,0.79
QR005166,FAC003,SKU113,98.74,2.61
QR005167,FAC002,SKU104,98.98,1.07
QR005168,FAC003,SKU103,99.26,1.71
QR005169,FAC006,SKU116,99.68,1.95
QR005170,FAC004,SKU101,98.54,2.09
QR005171,FAC002,SKU101,98.2,0.53
QR005172,FAC003,SKU129,99.27,0.98
QR005173,FAC003,SKU114,97.53,0.69
QR005174,FAC004,SKU123,96.51,0.66
QR005175,FAC003,SKU114,95.02,1.53
QR005176,FAC003,SKU109,95.05,1.9
QR005177,FAC003,SKU112,97.95,0.26
QR005178,FAC001,SKU118,95.44,0.32
QR005179,FAC001,SKU128,95.91,0.47
QR005180,FAC005,SKU102,96.43,2.4
QR005181,FAC003,SKU105,98.8,2.99
QR005182,FAC006,SKU120,95.57,1.4
QR005183,FAC002,SKU102,98.0,2.18
QR005184,FAC005,SKU108,96.6,1.39
QR005185,FAC006,SKU110,98.32,2.63
QR005186,FAC006,SKU114,96.0,1.3
QR005187,FAC003,SKU106,95.22,1.17
QR005188,FAC006,SKU119,95.8,0.73
QR005189,FAC003,SKU127,95.86,2.05
QR005190,FAC004,SKU120,96.97,1.16
QR005191,FAC001,SKU118,98.92,0.42
QR005192,FAC001,SKU104,99.12,1.99
QR005193,FAC001,SKU105,96.66,2.1
QR005194,FAC006,SKU116,96.62,2.1
QR005195,FAC001,SKU121,96.53,1.23
QR005196,FAC006,SKU118,96.51,0.89
QR005197,FAC002,SKU122,95.96,1.09
QR005198,FAC006,SKU126,98.7,1.13
QR005199,FAC004,SKU128,98.41,1.99
QR005200,FAC004,SKU110,96.27,2.19
QR005201,FAC005,SKU123,96.62,0.31
QR005202,FAC003,SKU124,99.26,1.1
QR005203,FAC003,SKU105,98.27,2.28
QR005204,FAC006,SKU125,99.05,1.64
QR005205,FAC004,SKU116,98.61,2.87
QR005206,FAC006,SKU125,97.55,1.3
QR005207,FAC004,SKU103,98.55,0.73
QR005208,FAC005,SKU127,95.22,1.9
QR005209,FAC005,SKU105,96.09,2.06
QR005210,FAC006,SKU121,96.39,2.85
QR005211,FAC006,SKU122,98.88,2.82
QR005212,FAC005,SKU123,99.65,1.22
QR005213,FAC001,SKU105,96.47,0.92
QR005214,FAC006,SKU107,95.25,2.15
QR005215,FAC005,SKU117,99.51,2.4
QR005216,FAC004,SKU123,96.89,1.43
QR005217,FAC002,SKU111,97.62,1.12
QR005218,FAC004,SKU125,97.67,1.07
QR005219,FAC003,SKU106,99.33,2.21
QR005220,FAC001,SKU118,97.79,0.93
QR005221,FAC003,SKU124,98.36,2.2
QR005222,FAC004,SKU125,97.81,0.38
QR005223,FAC006,SKU103,99.03,1.07
QR005224,FAC005,SKU121,96.91,0.5
QR005225,FAC002,SKU129,96.65,0.28
QR005226,FAC002,SKU117,95.29,1.89
QR005227,FAC006,SKU113,99.1,1.26
QR005228,FAC003,SKU121,96.8,2.67
QR005229,FAC005,SKU109,97.18,0.75
QR005230,FAC006,SKU103,96.14,0.88
QR005231,FAC006,SKU127,96.46,0.24
QR005232,FAC001,SKU115,97.62,1.26
QR005233,FAC006,SKU123,98.3,0.52
QR005234,FAC004,SKU100,98.83,1.94
QR005235,FAC006,SKU115,96.82,0.21
QR005236,FAC006,SKU103,95.11,0.93
QR005237,FAC006,SKU125,95.42,2.81
QR005238,FAC003,SKU127,97.79,2.21
QR005239,FAC002,SKU118,98.41,1.2
QR005240,FAC001,SKU110,97.36,2.04
QR005241,FAC005,SKU108,99.43,0.09
QR005242,FAC001,SKU104,99.46,1.04
QR005243,FAC002,SKU116,96.89,1.12
QR005244,FAC004,SKU111,99.7,0.15
QR005245,FAC004,SKU114,99.79,0.64
QR005246,FAC002,SKU113,96.41,1.4
QR005247,FAC005,SKU119,96.32,2.4
QR005248,FAC004,SKU110,99.29,2.1
QR005249,FAC001,SKU123,99.14,1.15
QR005250,FAC004,SKU124,99.19,2.67
QR005251,FAC002,SKU122,97.36,1.18
QR005252,FAC003,SKU127,95.46,1.14
QR005253,FAC001,SKU108,97.97,1.33
QR005254,FAC001,SKU104,95.47,2.08
QR005255,FAC006,SKU120,96.6,1.91
QR005256,FAC003,SKU123,96.0,2.53
QR005257,FAC001,SKU101,98.38,2.55
QR005258,FAC005,SKU116,99.29,1.02
QR005259,FAC003,SKU100,98.02,0.54
QR005260,FAC004,SKU110,95.94,1.41
QR005261,FAC004,SKU102,96.04,0.65
QR005262,FAC002,SKU108,97.69,2.51
QR005263,FAC004,SKU113,99.79,0.25
QR005264,FAC004,SKU101,95.12,2.86
QR005265,FAC003,SKU127,99.15,0.19
QR005266,FAC004,SKU108,97.05,2.69
QR005267,FAC004,SKU102,99.31,1.21
QR005268,FAC006,SKU112,97.08,2.14
QR005269,FAC001,SKU115,97.51,1.23
QR005270,FAC002,SKU104,97.5,0.67
QR005271,FAC006,SKU115,99.63,1.98
QR005272,FAC004,SKU111,95.35,0.3
QR005273,FAC004,SKU102,96.93,1.59
QR005274,FAC006,SKU119,96.79,0.44
QR005275,FAC001,SKU103,96.95,1.25
QR005276,FAC006,SKU117,95.29,0.68
QR005277,FAC003,SKU124,99.2,1.48
QR005278,FAC006,SKU105,95.13,0.41
QR005279,FAC001,SKU103,98.64,0.81
QR005280,FAC002,SKU107,95.42,2.69
QR005281,FAC004,SKU121,97.99,1.2
QR005282,FAC001,SKU116,97.79,2.35
QR005283,FAC005,SKU126,95.97,1.64
QR005284,FAC001,SKU124,95.2,2.41
QR005285,FAC003,SKU112,98.12,1.19
QR005286,FAC001,SKU111,98.92,1.15
QR005287,FAC002,SKU110,96.78,1.82
QR005288,FAC004,SKU120,98.03,1.31
QR005289,FAC002,SKU120,98.45,0.78
QR005290,FAC001,SKU129,96.26,2.87
QR005291,FAC001,SKU106,97.26,2.41
QR005292,FAC002,SKU126,99.27,2.59
QR005293,FAC005,SKU111,96.44,1.18
QR005294,FAC001,SKU117,98.66,0.5
QR005295,FAC003,SKU127,95.58,0.16
QR005296,FAC006,SKU126,97.25,2.82
QR005297,FAC005,SKU123,96.46,2.83
QR005298,FAC005,SKU117,96.97,0.9
QR005299,FAC006,SKU115,97.56,2.76
QR005300,FAC004,SKU120,95.32,1.63
QR005301,FAC003,SKU116,97.09,1.71
QR005302,FAC002,SKU119,98.63,0.63
QR005303,FAC005,SKU110,98.01,0.57
QR005304,FAC001,SKU108,98.28,2.36
QR005305,FAC003,SKU107,95.17,1.25
QR005306,FAC004,SKU106,95.82,1.69
QR005307,FAC005,SKU122,95.51,1.31
QR005308,FAC003,SKU106,99.07,1.83
QR005309,FAC002,SKU129,98.03,0.77
QR005310,FAC002,SKU105,95.48,1.96
QR005311,FAC004,SKU120,98.04,2.28
QR005312,FAC005,SKU117,95.18,0.07
QR005313,FAC005,SKU100,98.55,2.85
QR005314,FAC006,SKU103,96.68,2.51
QR005315,FAC003,SKU119,98.63,1.41
QR005316,FAC004,SKU117,98.86,2.32
QR005317,FAC006,SKU125,98.29,0.41
QR005318,FAC004,SKU100,99.62,0.96
QR005319,FAC004,SKU129,98.92,1.42
QR005320,FAC001,SKU124,99.76,0.26
QR005321,FAC002,SKU129,96.47,2.2
QR005322,FAC001,SKU105,99.57,2.62
QR005323,FAC005,SKU122,99.37,0.78
QR005324,FAC003,SKU129,95.65,2.06
QR005325,FAC006,SKU107,95.67,0.81
QR005326,FAC003,SKU117,99.62,2.88
QR005327,FAC005,SKU114,97.08,0.24
QR005328,FAC006,SKU109,96.78,0.13
QR005329,FAC001,SKU110,97.48,1.8
QR005330,FAC005,SKU125,98.81,0.57
QR005331,FAC003,SKU124,98.42,2.84
QR005332,FAC001,SKU116,98.26,2.18
QR005333,FAC002,SKU114,96.51,0.38
QR005334,FAC002,SKU104,96.33,1.5
QR005335,FAC003,SKU113,98.56,0.29
QR005336,FAC001,SKU101,95.27,1.77
QR005337,FAC004,SKU114,97.06,0.22
QR005338,FAC004,SKU110,98.22,0.23
QR005339,FAC005,SKU120,95.77,0.25
QR005340,FAC005,SKU103,95.26,0.36
QR005341,FAC002,SKU121,97.28,0.89
QR005342,FAC005,SKU109,96.64,0.36
QR005343,FAC004,SKU104,96.34,1.63
QR005344,FAC004,SKU113,99.3,1.52
QR005345,FAC004,SKU102,97.73,0.06
QR005346,FAC004,SKU107,99.24,1.48
QR005347,FAC005,SKU104,95.15,1.21
QR005348,FAC002,SKU120,96.47,1.61
QR005349,FAC006,SKU124,99.63,2.6
QR005350,FAC004,SKU110,98.21,1.94
QR005351,FAC003,SKU124,95.91,1.24
QR005352,FAC002,SKU114,96.95,0.98
QR005353,FAC001,SKU111,95.39,2.1
QR005354,FAC005,SKU112,97.5,2.15
QR005355,FAC004,SKU127,98.93,1.44
QR005356,FAC005,SKU103,95.91,1.18
QR005357,FAC006,SKU108,95.94,0.31
QR005358,FAC003,SKU107,95.75,0.4
QR005359,FAC002,SKU118,95.15,1.1
QR005360,FAC004,SKU113,96.99,1.23
QR005361,FAC001,SKU126,97.46,0.33
QR005362,FAC003,SKU104,98.73,1.81
QR005363,FAC001,SKU129,95.86,0.81
QR005364,FAC005,SKU115,98.35,2.96
QR005365,FAC006,SKU128,99.01,2.08
QR005366,FAC002,SKU114,95.56,1.0
QR005367,FAC006,SKU104,98.85,1.12
QR005368,FAC001,SKU122,95.27,0.07
QR005369,FAC004,SKU102,97.25,2.8
QR005370,FAC001,SKU118,99.74,0.14
QR005371,FAC004,SKU121,98.8,0.47
QR005372,FAC003,SKU120,97.86,0.57
QR005373,FAC005,SKU107,96.74,2.55
QR005374,FAC003,SKU119,97.87,2.55
QR005375,FAC005,SKU108,97.91,2.21
QR005376,FAC001,SKU125,97.52,1.06
QR005377,FAC005,SKU126,99.09,2.37
QR005378,FAC005,SKU123,95.37,2.14
QR005379,FAC006,SKU104,95.26,2.36
QR005380,FAC001,SKU117,99.89,2.73
QR005381,FAC002,SKU124,95.25,2.36
QR005382,FAC003,SKU106,96.24,2.07
QR005383,FAC004,SKU104,96.99,0.15
QR005384,FAC006,SKU117,97.12,1.3
QR005385,FAC006,SKU100,95.46,1.31
QR005386,FAC006,SKU102,95.06,0.7
QR005387,FAC005,SKU119,96.7,2.62
QR005388,FAC005,SKU119,96.0,1.44
QR005389,FAC001,SKU112,97.8,1.71
QR005390,FAC004,SKU117,97.76,0.06
QR005391,FAC002,SKU102,95.11,0.95
QR005392,FAC004,SKU123,99.03,0.8
QR005393,FAC002,SKU112,96.2,1.1
QR005394,FAC003,SKU107,96.9,2.13
QR005395,FAC005,SKU109,98.78,1.32
QR005396,FAC002,SKU101,98.22,1.49
QR005397,FAC005,SKU104,95.33,2.76
QR005398,FAC001,SKU119,97.73,1.7
QR005399,FAC003,SKU126,97.68,0.65
QR005400,FAC004,SKU126,96.31,2.39
QR005401,FAC004,SKU105,99.53,1.99
QR005402,FAC002,SKU127,95.05,1.18
QR005403,FAC003,SKU105,98.9,1.63
QR005404,FAC004,SKU121,96.19,1.89
QR005405,FAC002,SKU119,95.63,0.48
QR005406,FAC003,SKU106,96.18,0.39
QR005407,FAC006,SKU122,99.37,1.77
QR005408,FAC004,SKU110,96.35,1.1
QR005409,FAC006,SKU124,95.27,2.21
QR005410,FAC006,SKU126,98.87,2.64
QR005411,FAC004,SKU119,95.08,1.37
QR005412,FAC001,SKU129,96.35,2.55
QR005413,FAC001,SKU101,97.42,0.66
QR005414,FAC004,SKU115,99.72,2.52
QR005415,FAC005,SKU121,95.88,2.27
QR005416,FAC005,SKU125,95.46,1.17
QR005417,FAC005,SKU114,95.97,1.62
QR005418,FAC004,SKU124,97.23,0.75
QR005419,FAC002,SKU120,96.73,2.88
QR005420,FAC003,SKU126,95.22,1.27
QR005421,FAC005,SKU113,99.78,2.88
QR005422,FAC006,SKU127,97.26,2.05
QR005423,FAC005,SKU115,99.18,1.65
QR005424,FAC002,SKU125,96.17,2.65
QR005425,FAC004,SKU110,97.19,1.85
QR005426,FAC006,SKU120,95.99,0.06
QR005427,FAC003,SKU115,98.49,1.8
QR005428,FAC002,SKU102,97.39,0.51
QR005429,FAC003,SKU112,97.21,2.43
QR005430,FAC003,SKU100,95.99,0.81
QR005431,FAC006,SKU112,95.63,1.59
QR005432,FAC003,SKU127,98.59,0.09
QR005433,FAC005,SKU111,95.89,0.87
QR005434,FAC002,SKU117,98.23,1.15
QR005435,FAC006,SKU119,96.79,0.39
QR005436,FAC001,SKU106,99.62,2.94
QR005437,FAC002,SKU110,97.94,2.27
QR005438,FAC003,SKU127,96.67,2.99
QR005439,FAC003,SKU127,98.96,2.13
QR005440,FAC006,SKU128,95.29,0.55
QR005441,FAC004,SKU119,99.6,2.9
QR005442,FAC004,SKU114,99.44,1.1
QR005443,FAC004,SKU116,98.39,2.48
QR005444,FAC002,SKU127,97.81,2.83
QR005445,FAC004,SKU116,98.99,2.49
QR005446,FAC002,SKU124,97.68,1.56
QR005447,FAC004,SKU124,97.47,0.46
QR005448,FAC005,SKU123,96.2,2.97
QR005449,FAC002,SKU102,98.01,1.31
QR005450,FAC004,SKU128,99.45,1.79
QR005451,FAC001,SKU127,99.15,0.82
QR005452,FAC002,SKU105,97.63,0.61
QR005453,FAC002,SKU108,99.57,1.33
QR005454,FAC002,SKU114,95.93,2.75
QR005455,FAC004,SKU105,98.8,1.21
QR005456,FAC001,SKU111,97.65,2.63
QR005457,FAC003,SKU125,99.0,2.97
QR005458,FAC006,SKU118,97.24,1.73
QR005459,FAC006,SKU108,98.03,0.34
QR005460,FAC006,SKU102,97.07,2.88
QR005461,FAC002,SKU101,96.31,1.31
QR005462,FAC006,SKU106,96.51,1.82
QR005463,FAC003,SKU101,95.25,2.87
QR005464,FAC001,SKU105,96.61,2.84
QR005465,FAC001,SKU126,99.16,0.22
QR005466,FAC005,SKU125,98.13,2.78
QR005467,FAC004,SKU109,98.15,0.2
QR005468,FAC003,SKU124,95.22,2.31
QR005469,FAC001,SKU104,99.78,2.83
QR005470,FAC001,SKU105,95.7,0.97
QR005471,FAC002,SKU109,96.04,2.91
QR005472,FAC002,SKU115,95.82,1.45
QR005473,FAC003,SKU127,95.5,2.96
QR005474,FAC004,SKU107,99.0,1.83
QR005475,FAC001,SKU105,96.02,2.55
QR005476,FAC003,SKU117,97.91,0.42
QR005477,FAC001,SKU104,95.53,0.36
QR005478,FAC005,SKU128,95.12,1.86
QR005479,FAC004,SKU124,99.54,2.03
QR005480,FAC006,SKU102,99.38,1.97
QR005481,FAC005,SKU121,96.12,1.47
QR005482,FAC005,SKU109,96.2,2.3
QR005483,FAC004,SKU126,98.38,2.25
QR005484,FAC001,SKU113,99.7,2.7
QR005485,FAC006,SKU114,99.3,0.61
QR005486,FAC002,SKU101,97.27,0.5
QR005487,FAC001,SKU113,97.38,1.75
QR005488,FAC004,SKU125,96.73,0.23
QR005489,FAC006,SKU105,99.44,2.96
QR005490,FAC002,SKU119,96.42,1.32
QR005491,FAC001,SKU114,96.86,0.63
QR005492,FAC003,SKU125,98.08,1.83
QR005493,FAC003,SKU128,96.6,1.37
QR005494,FAC001,SKU127,95.33,0.64
QR005495,FAC003,SKU104,98.1,0.95
QR005496,FAC001,SKU114,98.36,1.25
QR005497,FAC004,SKU117,97.81,2.36
QR005498,FAC006,SKU104,97.66,0.17
QR005499,FAC001,SKU120,96.56,2.4
QR005500,FAC003,SKU112,95.42,1.98
QR005501,FAC004,SKU110,96.54,2.51
QR005502,FAC005,SKU108,96.63,2.12
QR005503,FAC002,SKU120,99.23,1.46
QR005504,FAC005,SKU104,99.14,1.91
QR005505,FAC001,SKU116,98.15,0.91
QR005506,FAC005,SKU110,99.42,0.11
QR005507,FAC005,SKU107,96.84,1.42
QR005508,FAC006,SKU125,99.8,0.21
QR005509,FAC001,SKU127,96.85,0.37
QR005510,FAC002,SKU107,98.33,1.25
QR005511,FAC003,SKU107,97.12,1.58
QR005512,FAC005,SKU109,97.74,0.95
QR005513,FAC006,SKU120,95.7,2.33
QR005514,FAC002,SKU124,96.26,0.77
QR005515,FAC006,SKU107,98.65,0.8
QR005516,FAC004,SKU110,96.37,2.66
QR005517,FAC001,SKU127,99.82,0.47
QR005518,FAC003,SKU122,98.89,1.88
QR005519,FAC003,SKU123,96.05,1.9
QR005520,FAC003,SKU103,97.45,0.07
QR005521,FAC004,SKU125,99.52,0.83
QR005522,FAC003,SKU106,95.15,0.56
QR005523,FAC002,SKU102,99.16,1.21
QR005524,FAC005,SKU114,98.03,1.11
QR005525,FAC001,SKU104,95.5,0.65
QR005526,FAC001,SKU111,99.36,1.64
QR005527,FAC004,SKU106,99.75,2.93
QR005528,FAC003,SKU120,95.21,2.64
QR005529,FAC006,SKU119,95.16,0.83
QR005530,FAC003,SKU111,97.2,0.5
QR005531,FAC003,SKU120,95.55,1.66
QR005532,FAC005,SKU126,95.77,1.45
QR005533,FAC001,SKU105,96.74,1.86
QR005534,FAC004,SKU104,98.07,2.31
QR005535,FAC005,SKU100,96.52,0.31
QR005536,FAC001,SKU102,97.23,2.13
QR005537,FAC002,SKU124,95.55,2.39
QR005538,FAC001,SKU111,99.63,2.33
QR005539,FAC003,SKU128,96.7,1.31
QR005540,FAC001,SKU100,98.96,2.67
QR005541,FAC002,SKU120,95.65,1.6
QR005542,FAC003,SKU117,99.79,1.32
QR005543,FAC005,SKU119,95.0,2.69
QR005544,FAC006,SKU101,97.03,1.92
QR005545,FAC002,SKU126,95.32,2.97
QR005546,FAC004,SKU112,95.89,1.57
QR005547,FAC001,SKU115,95.23,2.02
QR005548,FAC006,SKU118,98.03,0.76
QR005549,FAC006,SKU118,97.26,2.79
QR005550,FAC002,SKU119,96.48,1.58
QR005551,FAC003,SKU115,97.48,1.14
QR005552,FAC004,SKU114,96.33,2.85
QR005553,FAC006,SKU106,98.96,2.45
QR005554,FAC005,SKU104,98.28,1.19
QR005555,FAC004,SKU102,95.49,2.35
QR005556,FAC005,SKU126,95.17,0.34
QR005557,FAC005,SKU122,95.79,2.8
QR005558,FAC002,SKU113,99.67,1.41
QR005559,FAC005,SKU107,97.9,1.24
QR005560,FAC003,SKU119,97.74,2.81
QR005561,FAC001,SKU105,96.19,1.41
QR005562,FAC006,SKU119,98.22,2.8
QR005563,FAC006,SKU116,96.58,2.53
QR005564,FAC002,SKU107,96.81,2.9
QR005565,FAC002,SKU128,99.47,0.61
QR005566,FAC002,SKU100,95.18,0.75
QR005567,FAC004,SKU103,97.98,1.27
QR005568,FAC003,SKU115,99.9,2.44
QR005569,FAC004,SKU126,95.14,0.76
QR005570,FAC003,SKU110,95.18,2.35
QR005571,FAC002,SKU117,97.87,1.41
QR005572,FAC002,SKU124,99.83,2.72
QR005573,FAC001,SKU116,96.29,0.38
QR005574,FAC003,SKU100,98.8,0.83
QR005575,FAC005,SKU128,98.09,0.78
QR005576,FAC005,SKU105,98.08,1.7
QR005577,FAC004,SKU100,99.54,2.12
QR005578,FAC004,SKU113,95.82,1.86
QR005579,FAC002,SKU118,95.8,1.55
QR005580,FAC002,SKU120,99.18,2.64
QR005581,FAC001,SKU108,97.62,0.25
QR005582,FAC002,SKU102,95.83,2.29
QR005583,FAC005,SKU121,96.74,0.76
QR005584,FAC003,SKU118,96.94,2.38
QR005585,FAC003,SKU107,97.88,2.61
QR005586,FAC002,SKU117,99.75,1.17
QR005587,FAC003,SKU125,97.83,0.25
QR005588,FAC004,SKU115,96.67,2.31
QR005589,FAC005,SKU108,98.11,0.92
QR005590,FAC006,SKU128,97.94,2.79
QR005591,FAC005,SKU123,97.91,0.96
QR005592,FAC002,SKU107,96.38,2.92
QR005593,FAC006,SKU110,97.83,2.02
QR005594,FAC002,SKU103,96.33,0.28
QR005595,FAC002,SKU120,99.73,2.54
QR005596,FAC004,SKU104,97.81,2.09
QR005597,FAC004,SKU102,97.76,0.67
QR005598,FAC005,SKU115,95.66,0.41
QR005599,FAC004,SKU123,95.08,2.5
QR005600,FAC005,SKU102,98.02,2.57
QR005601,FAC006,SKU125,99.09,2.63
QR005602,FAC005,SKU121,97.17,0.18
QR005603,FAC001,SKU128,95.31,0.09
QR005604,FAC002,SKU101,96.06,2.75
QR005605,FAC004,SKU128,99.88,1.24
QR005606,FAC004,SKU125,98.21,0.13
QR005607,FAC002,SKU105,98.09,1.49
QR005608,FAC005,SKU100,96.53,1.88
QR005609,FAC005,SKU119,99.72,0.38
QR005610,FAC002,SKU128,95.1,2.98
QR005611,FAC004,SKU115,97.34,1.88
QR005612,FAC002,SKU100,95.52,1.05
QR005613,FAC002,SKU117,96.72,1.68
QR005614,FAC005,SKU107,95.47,2.06
QR005615,FAC003,SKU100,97.13,0.69
QR005616,FAC003,SKU117,99.38,0.15
QR005617,FAC005,SKU108,96.55,2.74
QR005618,FAC005,SKU113,95.44,0.26
QR005619,FAC002,SKU127,98.87,1.4
QR005620,FAC003,SKU119,95.21,1.16
QR005621,FAC002,SKU111,98.49,2.25
QR005622,FAC001,SKU122,97.7,1.94
QR005623,FAC004,SKU102,95.18,2.08
QR005624,FAC006,SKU116,97.91,2.36
QR005625,FAC001,SKU117,99.9,2.27
QR005626,FAC003,SKU127,98.06,1.53
QR005627,FAC006,SKU125,98.3,2.0
QR005628,FAC003,SKU116,95.7,0.89
QR005629,FAC002,SKU114,98.2,1.11
QR005630,FAC006,SKU108,98.12,0.97
QR005631,FAC004,SKU110,99.28,0.26
QR005632,FAC004,SKU110,98.34,0.81
QR005633,FAC001,SKU111,97.85,0.22
QR005634,FAC006,SKU125,99.44,1.83
QR005635,FAC001,SKU124,97.96,1.87
QR005636,FAC006,SKU104,99.23,1.22
QR005637,FAC005,SKU117,95.05,0.39
QR005638,FAC006,SKU117,97.97,2.81
QR005639,FAC001,SKU123,95.42,1.59
QR005640,FAC003,SKU106,95.05,0.92
QR005641,FAC001,SKU114,98.37,1.4
QR005642,FAC001,SKU118,98.28,0.4
QR005643,FAC006,SKU121,96.16,1.21
QR005644,FAC002,SKU111,97.52,2.69
QR005645,FAC006,SKU106,96.51,2.02
QR005646,FAC006,SKU111,99.67,2.15
QR005647,FAC003,SKU112,97.32,2.89
QR005648,FAC004,SKU120,99.24,0.92
QR005649,FAC002,SKU105,99.46,0.64
QR005650,FAC002,SKU119,98.06,2.17
QR005651,FAC001,SKU100,96.02,1.44
QR005652,FAC006,SKU124,99.02,0.67
QR005653,FAC005,SKU120,96.24,2.58
QR005654,FAC001,SKU106,97.28,2.18
QR005655,FAC002,SKU117,99.09,0.28
QR005656,FAC005,SKU111,98.92,1.85
QR005657,FAC005,SKU118,95.72,1.13
QR005658,FAC004,SKU101,98.1,1.11
QR005659,FAC003,SKU111,98.21,0.87
QR005660,FAC002,SKU114,96.21,2.17
QR005661,FAC003,SKU120,99.19,0.88
QR005662,FAC006,SKU118,98.26,1.06
QR005663,FAC004,SKU128,97.7,1.2
QR005664,FAC005,SKU125,95.79,0.21
QR005665,FAC003,SKU124,96.34,1.3
QR005666,FAC002,SKU100,96.79,1.66
QR005667,FAC001,SKU103,97.99,2.66
QR005668,FAC001,SKU121,95.57,0.6
QR005669,FAC004,SKU107,95.07,1.25
QR005670,FAC001,SKU123,98.7,0.9
QR005671,FAC004,SKU120,97.71,1.08
QR005672,FAC006,SKU115,99.59,0.54
QR005673,FAC003,SKU118,95.66,1.08
QR005674,FAC001,SKU103,97.41,2.26
QR005675,FAC001,SKU120,97.83,0.58
QR005676,FAC002,SKU128,96.92,0.42
QR005677,FAC002,SKU108,95.02,1.21
QR005678,FAC001,SKU114,97.07,0.39
QR005679,FAC006,SKU117,95.85,0.39
QR005680,FAC006,SKU110,98.24,1.81
QR005681,FAC003,SKU119,99.39,1.54
QR005682,FAC005,SKU124,98.76,0.87
QR005683,FAC003,SKU102,96.93,0.76
QR005684,FAC002,SKU106,98.76,0.59
QR005685,FAC004,SKU125,96.84,1.65
QR005686,FAC005,SKU123,98.75,1.03
QR005687,FAC005,SKU102,97.23,1.67
QR005688,FAC004,SKU127,96.0,1.86
QR005689,FAC004,SKU112,96.17,1.6
QR005690,FAC004,SKU111,95.67,2.42
QR005691,FAC001,SKU102,97.97,1.31
QR005692,FAC004,SKU122,95.49,2.42
QR005693,FAC003,SKU127,96.82,2.5
QR005694,FAC002,SKU102,99.75,0.28
QR005695,FAC006,SKU112,95.63,1.08
QR005696,FAC005,SKU110,96.05,1.65
QR005697,FAC004,SKU119,96.4,1.16
QR005698,FAC004,SKU121,98.45,2.1
QR005699,FAC006,SKU114,97.27,0.73
QR005700,FAC002,SKU104,99.63,0.27
QR005701,FAC003,SKU114,95.45,2.44
QR005702,FAC003,SKU122,95.26,0.63
QR005703,FAC002,SKU101,97.65,1.85
QR005704,FAC001,SKU128,95.95,1.75
QR005705,FAC002,SKU128,97.47,0.31
QR005706,FAC003,SKU112,97.03,2.61
QR005707,FAC006,SKU103,99.78,1.18
QR005708,FAC001,SKU117,99.61,1.74
QR005709,FAC006,SKU101,98.03,1.4
QR005710,FAC005,SKU105,97.98,0.97
QR005711,FAC003,SKU125,99.08,1.45
QR005712,FAC001,SKU116,95.15,2.21
QR005713,FAC001,SKU109,96.96,2.95
QR005714,FAC003,SKU100,96.99,0.21
QR005715,FAC003,SKU117,98.76,0.26
QR005716,FAC001,SKU120,95.1,2.78
QR005717,FAC003,SKU107,95.5,2.77
QR005718,FAC006,SKU117,98.26,2.82
QR005719,FAC002,SKU108,95.46,0.69
QR005720,FAC005,SKU104,99.59,0.49
QR005721,FAC005,SKU105,97.97,1.33
QR005722,FAC005,SKU124,96.11,1.12
QR005723,FAC006,SKU115,98.58,2.07
QR005724,FAC004,SKU124,96.98,2.19
QR005725,FAC003,SKU105,97.52,2.49
QR005726,FAC002,SKU101,96.05,0.92
QR005727,FAC006,SKU115,96.9,2.32
QR005728,FAC002,SKU105,96.85,2.91
QR005729,FAC002,SKU118,96.14,0.56
QR005730,FAC001,SKU117,97.92,0.68
QR005731,FAC002,SKU114,98.94,2.23
QR005732,FAC005,SKU101,98.14,0.3
QR005733,FAC004,SKU104,99.45,2.08
QR005734,FAC004,SKU126,98.51,2.84
QR005735,FAC001,SKU110,95.47,1.13
QR005736,FAC004,SKU112,98.18,2.1
