PO,SupplierID,ComponentID,Qty,OrderDate,LeadTimeDays
PO010166,SUP002,COMP020,7658,2025-10-26,8
PO010167,SUP010,COMP040,4088,2025-04-15,23
PO010168,SUP009,COMP025,12667,2025-12-12,9
PO010169,SUP005,COMP023,8762,2025-09-06,8
PO010170,SUP004,COMP025,13394,2025-05-08,23
PO010171,SUP007,COMP010,9103,2025-06-19,25
PO010172,SUP009,COMP019,11086,2025-10-28,20
PO010173,SUP002,COMP007,13948,2025-11-24,11
PO010174,SUP006,COMP032,6415,2025-09-28,17
PO010175,SUP004,COMP035,14985,2025-07-29,20
PO010176,SUP009,COMP002,6513,2025-01-25,25
PO010177,SUP008,COMP020,5629,2025-02-19,6
PO010178,SUP006,COMP012,5305,2025-08-25,5
PO010179,SUP009,COMP029,12750,2025-02-13,3
PO010180,SUP001,COMP002,12930,2025-04-12,3
PO010181,SUP001,COMP016,6086,2025-12-04,7
PO010182,SUP008,COMP021,2105,2025-08-26,23
PO010183,SUP003,COMP034,6933,2025-04-24,7
PO010184,SUP005,COMP040,5511,2025-10-09,18
PO010185,SUP009,COMP016,7449,2025-01-20,25
PO010186,SUP001,COMP010,10456,2025-09-16,12
PO010187,SUP006,COMP023,12508,2025-10-06,8
PO010188,SUP009,COMP005,5344,2025-07-26,23
PO010189,SUP002,COMP030,14819,2025-03-27,18
PO010190,SUP001,COMP006,9603,2025-10-19,6
PO010191,SUP004,COMP033,9636,2025-09-11,7
PO010192,SUP002,COMP032,11550,2025-03-09,24
PO010193,SUP009,COMP016,7099,2025-01-02,16
PO010194,SUP010,COMP025,7419,2025-10-03,19
PO010195,SUP005,COMP017,9437,2025-09-10,21
PO010196,SUP005,COMP040,4471,2025-02-14,17
PO010197,SUP004,COMP013,2692,2025-03-08,3
PO010198,SUP007,COMP012,5066,2025-12-29,20
PO010199,SUP001,COMP030,3126,2025-08-22,12
PO010200,SUP004,COMP022,14218,2025-09-19,24
PO010201,SUP006,COMP025,9849,2025-04-19,7
PO010202,SUP009,COMP032,12680,2025-05-16,25
PO010203,SUP004,COMP019,2742,2025-01-27,13
PO010204,SUP001,COMP011,5188,2025-01-29,21
PO010205,SUP001,COMP023,1172,2025-10-14,23
PO010206,SUP004,COMP019,6199,2025-01-30,9
PO010207,SUP008,COMP015,6611,2025-01-07,22
PO010208,SUP003,COMP025,13251,2025-10-18,8
PO010209,SUP006,COMP011,7477,2025-02-04,18
PO010210,SUP006,COMP006,6504,2025-05-11,5
PO010211,SUP009,COMP035,11163,2025-03-11,25
PO010212,SUP003,COMP033,7898,2025-01-17,4
PO010213,SUP003,COMP005,14639,2025-04-22,16
PO010214,SUP002,COMP014,10375,2025-10-24,21
PO010215,SUP003,COMP014,3039,2025-04-21,21
PO010216,SUP009,COMP029,14115,2025-05-24,24
PO010217,SUP005,COMP022,2054,2025-03-24,7
PO010218,SUP008,COMP027,11167,2025-12-18,24
PO010219,SUP001,COMP029,13817,2025-10-01,16
PO010220,SUP007,COMP001,7823,2025-12-24,15
PO010221,SUP005,COMP019,11126,2025-12-09,7
PO010222,SUP001,COMP030,1115,2025-09-10,18
PO010223,SUP002,COMP015,11079,2025-07-09,24
PO010224,SUP010,COMP040,3055,2025-05-01,10
PO010225,SUP002,COMP012,9464,2025-11-14,21
PO010226,SUP009,COMP021,2415,2025-02-15,19
PO010227,SUP007,COMP001,6188,2025-05-18,7
PO010228,SUP004,COMP005,14879,2025-02-21,23
PO010229,SUP003,COMP025,2797,2025-06-30,17
PO010230,SUP005,COMP033,10264,2025-05-24,15
PO010231,SUP007,COMP032,5504,2025-07-17,25
PO010232,SUP006,COMP022,894,2025-07-05,17
PO010233,SUP006,COMP005,9819,2025-05-17,10
PO010234,SUP005,COMP009,6008,2025-05-22,19
PO010235,SUP003,COMP021,11403,2025-01-05,20
PO010236,SUP006,COMP005,1799,2025-07-04,12
PO010237,SUP010,COMP017,7878,2025-12-20,14
PO010238,SUP001,COMP019,7431,2025-07-09,9
PO010239,SUP005,COMP011,6086,2025-06-03,23
PO010240,SUP003,COMP010,12953,2025-09-14,20
PO010241,SUP001,COMP015,12065,2025-03-20,16
PO010242,SUP001,COMP011,9832,2025-09-03,23
PO010243,SUP005,COMP036,898,2025-06-15,17
PO010244,SUP010,COMP028,11832,2025-11-22,20
PO010245,SUP008,COMP013,3892,2025-06-26,8
PO010246,SUP001,COMP007,9014,2025-10-09,22
PO010247,SUP008,COMP026,14663,2025-02-16,5
PO010248,SUP001,COMP039,7820,2025-08-10,9
PO010249,SUP001,COMP011,13989,2025-09-23,16
PO010250,SUP007,COMP023,4493,2025-07-06,25
PO010251,SUP009,COMP005,9512,2025-10-24,20
PO010252,SUP006,COMP030,10643,2025-02-24,24
PO010253,SUP008,COMP011,1818,2025-05-16,19
PO010254,SUP007,COMP036,9279,2025-03-26,23
PO010255,SUP004,COMP036,12092,2025-07-02,14
PO010256,SUP002,COMP023,2167,2025-01-15,24
PO010257,SUP010,COMP016,4634,2025-07-26,16
PO010258,SUP008,COMP016,1300,2025-09-17,20
PO010259,SUP001,COMP017,9395,2025-12-06,3
PO010260,SUP009,COMP006,3327,2025-09-06,7
PO010261,SUP008,COMP018,7554,2025-01-08,4
PO010262,SUP002,COMP008,1959,2025-07-07,16
PO010263,SUP007,COMP016,10849,2025-03-03,5
PO010264,SUP001,COMP033,4883,2025-10-06,14
PO010265,SUP006,COMP030,12008,2025-11-07,23
PO010266,SUP004,COMP039,11734,2025-04-25,19
PO010267,SUP002,COMP010,4596,2025-01-10,6
PO010268,SUP005,COMP032,7150,2025-07-17,21
PO010269,SUP007,COMP018,9481,2025-05-16,16
PO010270,SUP002,COMP022,10575,2025-02-24,3
PO010271,SUP002,COMP020,5743,2025-03-28,21
PO010272,SUP008,COMP007,7967,2025-12-06,9
PO010273,SUP001,COMP018,3574,2025-12-11,6
PO010274,SUP002,COMP013,8762,2025-08-16,13
PO010275,SUP001,COMP037,3629,2025-02-07,23
PO010276,SUP001,COMP027,12206,2025-02-23,18
PO010277,SUP004,COMP022,12007,2025-06-26,24
PO010278,SUP010,COMP040,8517,2025-03-04,18
PO010279,SUP008,COMP029,3064,2025-02-28,16
PO010280,SUP007,COMP019,1467,2025-02-10,15
PO010281,SUP003,COMP021,9736,2025-06-25,9
PO010282,SUP005,COMP024,4914,2025-08-21,22
PO010283,SUP008,COMP009,9250,2025-12-13,3
PO010284,SUP009,COMP039,12891,2025-04-10,18
PO010285,SUP003,COMP021,9928,2025-06-28,16
PO010286,SUP002,COMP026,12317,2025-10-01,22
PO010287,SUP009,COMP013,14437,2025-09-12,24
PO010288,SUP006,COMP002,2234,2025-06-06,20
PO010289,SUP002,COMP003,3270,2025-09-12,3
PO010290,SUP004,COMP026,14814,2025-05-22,25
PO010291,SUP007,COMP023,11993,2025-09-01,15
PO010292,SUP002,COMP003,6399,2025-03-13,18
PO010293,SUP003,COMP013,11693,2025-09-13,14
PO010294,SUP005,COMP013,5817,2025-06-06,18
PO010295,SUP008,COMP036,11706,2025-01-29,6
PO010296,SUP006,COMP012,7562,2025-12-03,3
PO010297,SUP008,COMP019,9239,2025-07-17,21
PO010298,SUP010,COMP014,6019,2025-09-21,19
PO010299,SUP004,COMP037,8443,2025-10-10,11
PO010300,SUP008,COMP039,2337,2025-12-31,24
PO010301,SUP007,COMP026,5789,2025-10-20,23
PO010302,SUP002,COMP019,5437,2025-05-13,14
PO010303,SUP001,COMP015,3429,2025-12-30,9
PO010304,SUP002,COMP010,4809,2025-11-21,19
PO010305,SUP010,COMP008,12997,2025-05-11,8
PO010306,SUP008,COMP017,2601,2025-12-15,13
PO010307,SUP009,COMP037,2185,2025-07-04,22
PO010308,SUP007,COMP021,5411,2025-06-19,24
PO010309,SUP009,COMP010,13675,2025-09-04,9
PO010310,SUP008,COMP012,883,2025-05-13,6
PO010311,SUP007,COMP033,13703,2025-10-28,9
PO010312,SUP010,COMP018,3249,2025-05-17,6
PO010313,SUP009,COMP021,795,2025-05-29,19
PO010314,SUP010,COMP004,687,2025-07-18,3
PO010315,SUP007,COMP032,714,2025-09-27,25
PO010316,SUP008,COMP026,2568,2025-05-18,3
PO010317,SUP009,COMP009,9667,2025-04-21,9
PO010318,SUP001,COMP002,11538,2025-10-23,8
PO010319,SUP008,COMP014,4289,2025-09-24,13
PO010320,SUP003,COMP036,10347,2025-04-02,13
PO010321,SUP008,COMP002,14031,2025-03-14,25
PO010322,SUP007,COMP032,3085,2025-02-04,20
PO010323,SUP003,COMP023,8519,2025-02-08,14
PO010324,SUP008,COMP032,4304,2025-03-04,18
PO010325,SUP006,COMP016,13501,2025-07-27,10
PO010326,SUP010,COMP029,9331,2025-07-15,23
PO010327,SUP010,COMP003,4114,2025-07-21,6
PO010328,SUP009,COMP018,4428,2025-11-11,16
PO010329,SUP009,COMP011,3118,2025-10-27,19
PO010330,SUP004,COMP014,7245,2025-10-26,5
PO010331,SUP010,COMP022,7730,2025-02-25,18
PO010332,SUP009,COMP014,668,2025-01-27,25
PO010333,SUP004,COMP002,10805,2025-07-08,15
PO010334,SUP005,COMP017,1835,2025-06-14,20
PO010335,SUP010,COMP026,9484,2025-10-24,24
PO010336,SUP008,COMP020,9037,2025-03-18,24
PO010337,SUP009,COMP030,5698,2025-11-26,20
PO010338,SUP004,COMP013,12871,2025-02-19,20
PO010339,SUP004,COMP040,797,2025-03-08,5
PO010340,SUP006,COMP032,4425,2025-11-23,7
PO010341,SUP001,COMP035,3925,2025-12-26,16
PO010342,SUP002,COMP025,12013,2025-04-05,7
PO010343,SUP009,COMP031,10160,2025-05-28,18
PO010344,SUP004,COMP006,1551,2025-01-08,21
PO010345,SUP009,COMP009,1460,2025-05-31,19
PO010346,SUP002,COMP027,2062,2025-02-02,9
PO010347,SUP004,COMP028,3327,2025-10-13,20
PO010348,SUP006,COMP031,13381,2025-11-25,4
PO010349,SUP002,COMP024,9407,2025-11-06,16
PO010350,SUP008,COMP007,9826,2025-08-01,14
PO010351,SUP003,COMP028,11202,2025-05-03,25
PO010352,SUP001,COMP011,11489,2025-07-28,16
PO010353,SUP010,COMP034,1259,2025-04-15,7
PO010354,SUP008,COMP014,9723,2025-10-17,16
PO010355,SUP007,COMP025,3414,2025-10-22,3
PO010356,SUP010,COMP005,3831,2025-08-22,12
PO010357,SUP002,COMP011,9431,2025-04-18,21
PO010358,SUP002,COMP029,6150,2025-12-08,15
PO010359,SUP008,COMP014,12818,2025-06-23,4
PO010360,SUP009,COMP012,2635,2025-12-22,3
PO010361,SUP005,COMP032,11280,2025-12-12,25
PO010362,SUP004,COMP002,2058,2025-10-31,7
PO010363,SUP005,COMP037,11521,2025-01-15,17
PO010364,SUP005,COMP033,9192,2025-04-01,11
PO010365,SUP002,COMP036,3994,2025-11-25,9
PO010366,SUP006,COMP027,8156,2025-03-17,3
PO010367,SUP008,COMP005,13692,2025-11-27,21
PO010368,SUP001,COMP007,4933,2025-12-30,18
PO010369,SUP004,COMP018,12650,2025-03-13,17
PO010370,SUP003,COMP012,1313,2025-09-22,21
PO010371,SUP006,COMP035,11744,2025-01-06,22
PO010372,SUP001,COMP007,6410,2025-02-08,17
PO010373,SUP005,COMP035,13550,2025-10-31,19
PO010374,SUP007,COMP009,2584,2025-01-10,16
PO010375,SUP009,COMP027,8374,2025-05-06,16
PO010376,SUP005,COMP016,10769,2025-10-01,22
PO010377,SUP005,COMP005,13097,2025-07-10,8
PO010378,SUP004,COMP023,10143,2025-09-24,8
PO010379,SUP001,COMP009,14419,2025-10-20,23
PO010380,SUP001,COMP005,6957,2025-07-25,14
PO010381,SUP002,COMP024,1646,2025-08-26,11
PO010382,SUP008,COMP029,12881,2025-03-23,10
PO010383,SUP005,COMP014,11709,2025-08-09,15
PO010384,SUP007,COMP019,7679,2025-11-15,19
PO010385,SUP005,COMP028,5998,2025-11-30,3
PO010386,SUP004,COMP016,6368,2025-01-10,11
PO010387,SUP007,COMP033,13239,2025-12-23,4
PO010388,SUP002,COMP021,11828,2025-03-10,17
PO010389,SUP007,COMP023,1117,2025-11-16,15
PO010390,SUP001,COMP016,1105,2025-08-21,14
PO010391,SUP009,COMP022,7192,2025-11-08,24
PO010392,SUP004,COMP040,11002,2025-08-01,10
PO010393,SUP003,COMP012,10136,2025-11-16,6
PO010394,SUP010,COMP017,12329,2025-11-21,13
PO010395,SUP008,COMP025,4360,2025-11-29,11
PO010396,SUP004,COMP016,10301,2025-10-25,18
PO010397,SUP002,COMP012,4509,2025-07-31,10
PO010398,SUP001,COMP028,2427,2025-11-07,10
PO010399,SUP008,COMP030,11074,2025-02-01,15
PO010400,SUP002,COMP040,8773,2025-09-01,20
PO010401,SUP001,COMP006,9493,2025-08-27,24
PO010402,SUP002,COMP027,14926,2025-07-16,23
PO010403,SUP010,COMP037,3786,2025-05-17,23
PO010404,SUP002,COMP004,5903,2025-06-24,15
PO010405,SUP008,COMP011,4824,2025-03-07,17
PO010406,SUP005,COMP009,1069,2025-11-24,23
PO010407,SUP008,COMP033,5343,2025-04-02,23
PO010408,SUP008,COMP008,12982,2025-08-23,24
PO010409,SUP002,COMP013,7694,2025-06-25,15
PO010410,SUP005,COMP036,7357,2025-08-14,6
PO010411,SUP005,COMP015,7264,2025-05-22,20
PO010412,SUP010,COMP015,14322,2025-07-12,5
PO010413,SUP008,COMP021,10296,2025-01-06,19
PO010414,SUP009,COMP031,11799,2025-01-07,4
PO010415,SUP003,COMP024,2265,2025-09-28,20
PO010416,SUP003,COMP036,2317,2025-07-21,4
PO010417,SUP003,COMP021,4593,2025-05-01,11
PO010418,SUP005,COMP005,14437,2025-02-28,3
PO010419,SUP003,COMP012,1046,2025-02-07,10
PO010420,SUP010,COMP009,1670,2025-07-30,3
PO010421,SUP010,COMP009,2937,2025-09-28,22
PO010422,SUP004,COMP030,528,2025-11-02,22
PO010423,SUP008,COMP012,7358,2025-05-06,10
PO010424,SUP003,COMP037,3707,2025-04-24,24
PO010425,SUP001,COMP001,3004,2025-04-15,8
PO010426,SUP009,COMP021,3170,2025-03-03,7
PO010427,SUP005,COMP001,1168,2025-07-19,7
PO010428,SUP003,COMP018,2037,2025-09-05,12
PO010429,SUP009,COMP026,1216,2025-01-12,15
PO010430,SUP005,COMP038,11713,2025-09-20,19
PO010431,SUP003,COMP017,7925,2025-12-20,16
PO010432,SUP010,COMP002,10922,2025-03-28,21
PO010433,SUP001,COMP012,8095,2025-07-25,21
PO010434,SUP010,COMP038,855,2025-05-18,13
PO010435,SUP001,COMP036,3554,2025-01-09,23
PO010436,SUP003,COMP028,12324,2025-11-15,7
PO010437,SUP008,COMP036,3205,2025-12-15,22
PO010438,SUP008,COMP011,14675,2025-06-19,9
PO010439,SUP010,COMP034,3600,2025-12-24,18
PO010440,SUP005,COMP021,4197,2025-08-16,11
PO010441,SUP001,COMP005,12737,2025-04-06,15
PO010442,SUP009,COMP018,12843,2025-11-10,4
PO010443,SUP009,COMP023,7322,2025-05-30,9
PO010444,SUP003,COMP001,7239,2025-06-19,22
PO010445,SUP004,COMP008,2887,2025-05-15,19
PO010446,SUP004,COMP035,3397,2025-08-19,22
PO010447,SUP001,COMP025,10828,2025-06-11,12
PO010448,SUP006,COMP029,4397,2025-05-15,24
PO010449,SUP009,COMP022,4964,2025-03-02,9
PO010450,SUP003,COMP015,7643,2025-07-15,5
PO010451,SUP007,COMP012,14194,2025-07-08,8
PO010452,SUP004,COMP003,11335,2025-12-11,20
PO010453,SUP002,COMP039,11460,2025-08-25,9
PO010454,SUP004,COMP017,10578,2025-06-03,13
PO010455,SUP003,COMP001,4625,2025-07-02,7
PO010456,SUP005,COMP010,11248,2025-01-31,14
PO010457,SUP003,COMP027,11684,2025-09-09,9
PO010458,SUP009,COMP033,10512,2025-01-07,23
PO010459,SUP008,COMP025,12364,2025-02-28,10
PO010460,SUP002,COMP036,13119,2025-09-01,25
PO010461,SUP007,COMP015,11315,2025-12-06,22
PO010462,SUP006,COMP019,12255,2025-01-22,3
PO010463,SUP003,COMP009,643,2025-12-28,8
PO010464,SUP007,COMP030,9659,2025-10-13,16
PO010465,SUP010,COMP024,2180,2025-03-22,18
PO010466,SUP001,COMP021,8512,2025-01-15,25
PO010467,SUP003,COMP031,3622,2025-11-21,3
PO010468,SUP004,COMP034,14509,2025-04-04,4
PO010469,SUP001,COMP001,11481,2025-01-20,9
PO010470,SUP010,COMP001,14286,2025-02-15,6
PO010471,SUP001,COMP036,1302,2025-01-26,21
PO010472,SUP003,COMP036,3257,2025-02-27,3
PO010473,SUP004,COMP035,14320,2025-09-29,18
PO010474,SUP009,COMP007,5976,2025-02-28,12
PO010475,SUP002,COMP030,8753,2025-10-25,8
PO010476,SUP007,COMP024,5176,2025-01-29,5
PO010477,SUP007,COMP012,12560,2025-05-25,7
PO010478,SUP010,COMP023,11573,2025-07-07,14
PO010479,SUP004,COMP033,8402,2025-01-26,21
PO010480,SUP008,COMP038,1962,2025-06-12,24
PO010481,SUP005,COMP011,3366,2025-12-30,4
PO010482,SUP006,COMP036,11345,2025-04-13,7
PO010483,SUP009,COMP015,8192,2025-02-02,25
PO010484,SUP006,COMP034,8398,2025-06-18,12
PO010485,SUP005,COMP040,7138,2025-04-20,8
PO010486,SUP005,COMP010,5272,2025-07-20,15
PO010487,SUP001,COMP020,8451,2025-04-03,22
PO010488,SUP005,COMP033,4873,2025-03-20,8
PO010489,SUP001,COMP040,876,2025-01-08,6
PO010490,SUP005,COMP015,13313,2025-02-20,4
PO010491,SUP002,COMP028,10999,2025-02-01,22
PO010492,SUP008,COMP002,12582,2025-08-09,17
PO010493,SUP001,COMP017,12282,2025-05-06,3
PO010494,SUP003,COMP018,2290,2025-11-12,9
PO010495,SUP006,COMP003,8749,2025-12-28,3
PO010496,SUP006,COMP018,14272,2025-03-31,9
PO010497,SUP004,COMP023,8689,2025-05-26,5
PO010498,SUP006,COMP008,9510,2025-03-04,10
PO010499,SUP005,COMP012,11724,2025-10-05,23
PO010500,SUP009,COMP008,6435,2025-02-12,24
PO010501,SUP005,COMP029,12523,2025-05-04,21
PO010502,SUP010,COMP001,5838,2025-04-25,17
PO010503,SUP010,COMP038,9827,2025-02-24,25
PO010504,SUP006,COMP022,14001,2025-09-11,7
PO010505,SUP009,COMP031,6838,2025-10-09,12
PO010506,SUP002,COMP034,12898,2025-02-22,16
PO010507,SUP003,COMP036,3566,2025-07-18,6
PO010508,SUP004,COMP026,2835,2025-05-14,10
PO010509,SUP005,COMP008,9924,2025-02-13,17
PO010510,SUP004,COMP037,5736,2025-10-17,10
PO010511,SUP003,COMP038,6406,2025-06-06,11
PO010512,SUP001,COMP022,12433,2025-06-13,11
PO010513,SUP007,COMP016,11739,2025-03-13,5
PO010514,SUP009,COMP012,7767,2025-01-11,3
PO010515,SUP007,COMP009,7533,2025-10-11,16
PO010516,SUP002,COMP003,9645,2025-06-03,12
PO010517,SUP008,COMP027,1122,2025-11-24,18
PO010518,SUP008,COMP039,8834,2025-10-26,19
PO010519,SUP010,COMP025,11712,2025-03-22,19
PO010520,SUP007,COMP032,5275,2025-04-22,10
PO010521,SUP004,COMP040,11029,2025-10-10,22
PO010522,SUP009,COMP022,13934,2025-03-21,13
PO010523,SUP009,COMP033,1457,2025-06-07,21
PO010524,SUP007,COMP011,6335,2025-03-27,14
PO010525,SUP006,COMP036,980,2025-05-07,25
PO010526,SUP002,COMP021,4118,2025-11-06,13
PO010527,SUP004,COMP005,12433,2025-04-10,5
PO010528,SUP004,COMP023,14378,2025-03-08,5
PO010529,SUP005,COMP033,5971,2025-12-05,18
PO010530,SUP006,COMP005,7873,2025-05-17,10
PO010531,SUP002,COMP039,14001,2025-04-05,23
PO010532,SUP007,COMP009,1787,2025-10-28,17
PO010533,SUP004,COMP007,5391,2025-07-06,17
PO010534,SUP003,COMP028,11153,2025-07-08,12
PO010535,SUP003,COMP021,8924,2025-12-03,16
PO010536,SUP007,COMP001,13926,2025-03-02,21
PO010537,SUP005,COMP026,11875,2025-02-22,6
PO010538,SUP007,COMP001,9321,2025-02-28,3
PO010539,SUP008,COMP020,11425,2025-06-22,8
PO010540,SUP006,COMP020,10974,2025-10-07,15
PO010541,SUP002,COMP022,1180,2025-09-29,14
PO010542,SUP006,COMP008,2013,2025-01-26,23
PO010543,SUP009,COMP002,14632,2025-04-10,3
PO010544,SUP007,COMP008,6180,2025-06-01,18
PO010545,SUP002,COMP004,5730,2025-08-26,20
PO010546,SUP008,COMP004,4560,2025-11-17,17
PO010547,SUP002,COMP014,12837,2025-02-26,5
PO010548,SUP010,COMP020,10972,2025-03-10,25
PO010549,SUP008,COMP005,1231,2025-02-01,9
PO010550,SUP007,COMP025,7562,2025-01-05,16
PO010551,SUP004,COMP010,9602,2025-12-26,18
PO010552,SUP010,COMP034,9634,2025-02-03,14
PO010553,SUP010,COMP018,12168,2025-12-10,13
PO010554,SUP007,COMP004,6960,2025-10-20,23
PO010555,SUP006,COMP021,11143,2025-10-31,21
PO010556,SUP002,COMP022,3410,2025-05-17,8
PO010557,SUP008,COMP021,11407,2025-01-31,22
PO010558,SUP001,COMP007,6666,2025-11-23,6
PO010559,SUP006,COMP013,10754,2025-12-15,15
PO010560,SUP005,COMP018,13176,2025-04-24,5
PO010561,SUP007,COMP011,4122,2025-01-08,3
PO010562,SUP004,COMP001,985,2025-06-07,24
PO010563,SUP006,COMP011,14703,2025-01-23,19
PO010564,SUP003,COMP013,5620,2025-01-02,22
PO010565,SUP007,COMP033,9261,2025-09-20,24
PO010566,SUP009,COMP015,1592,2025-02-14,12
PO010567,SUP010,COMP026,3744,2025-12-19,19
PO010568,SUP007,COMP032,7181,2025-10-05,11
PO010569,SUP005,COMP018,1579,2025-12-03,7
PO010570,SUP002,COMP039,13476,2025-02-04,18
PO010571,SUP001,COMP025,2921,2025-03-15,23
PO010572,SUP002,COMP032,9389,2025-10-27,12
PO010573,SUP003,COMP027,12522,2025-01-02,9
PO010574,SUP003,COMP001,615,2025-04-19,24
PO010575,SUP010,COMP002,3113,2025-11-16,6
PO010576,SUP006,COMP020,2735,2025-06-30,22
PO010577,SUP005,COMP010,8804,2025-05-07,21
PO010578,SUP009,COMP007,2305,2025-03-14,6
PO010579,SUP001,COMP022,10172,2025-09-10,3
PO010580,SUP002,COMP012,11710,2025-05-14,24
PO010581,SUP005,COMP010,12014,2025-04-12,15
PO010582,SUP001,COMP010,5727,2025-08-01,18
PO010583,SUP004,COMP012,11926,2025-03-28,22
PO010584,SUP002,COMP029,2194,2025-03-26,10
PO010585,SUP003,COMP004,14909,2025-11-03,13
PO010586,SUP006,COMP020,529,2025-11-14,9
PO010587,SUP005,COMP015,6674,2025-09-19,23
PO010588,SUP009,COMP027,9885,2025-02-24,11
PO010589,SUP009,COMP004,4021,2025-01-15,15
PO010590,SUP007,COMP024,14584,2025-07-23,24
PO010591,SUP010,COMP013,823,2025-01-14,23
PO010592,SUP010,COMP003,4556,2025-09-18,24
PO010593,SUP008,COMP021,11004,2025-06-19,16
PO010594,SUP008,COMP025,15000,2025-02-11,10
PO010595,SUP005,COMP012,9616,2025-03-08,10
PO010596,SUP004,COMP018,14355,2025-05-19,10
PO010597,SUP001,COMP017,8277,2025-02-16,12
PO010598,SUP003,COMP032,2681,2025-01-06,14
PO010599,SUP002,COMP013,10386,2025-07-02,12
PO010600,SUP002,COMP019,9826,2025-02-26,16
PO010601,SUP002,COMP006,1796,2025-03-18,19
PO010602,SUP005,COMP010,5718,2025-07-30,23
PO010603,SUP002,COMP039,6968,2025-03-30,10
PO010604,SUP003,COMP026,12695,2025-09-30,16
PO010605,SUP003,COMP024,1965,2025-04-09,17
PO010606,SUP008,COMP010,8265,2025-07-22,24
PO010607,SUP010,COMP001,6320,2025-07-05,14
PO010608,SUP010,COMP001,14739,2025-09-20,12
PO010609,SUP009,COMP014,2262,2025-01-08,9
PO010610,SUP005,COMP020,7214,2025-11-01,11
PO010611,SUP004,COMP004,7883,2025-05-25,22
PO010612,SUP009,COMP012,1274,2025-11-07,18
PO010613,SUP007,COMP033,1719,2025-03-16,17
PO010614,SUP009,COMP033,8959,2025-12-30,22
PO010615,SUP001,COMP005,11017,2025-04-02,7
PO010616,SUP007,COMP040,9763,2025-06-30,5
PO010617,SUP010,COMP004,14344,2025-08-03,8
PO010618,SUP010,COMP020,5453,2025-03-14,3
PO010619,SUP006,COMP012,860,2025-04-13,4
PO010620,SUP007,COMP022,14935,2025-09-07,6
PO010621,SUP003,COMP036,8668,2025-07-01,25
PO010622,SUP004,COMP014,11387,2025-05-28,19
PO010623,SUP001,COMP036,13148,2025-01-10,5
PO010624,SUP004,COMP028,13609,2025-01-29,12
PO010625,SUP010,COMP019,8616,2025-05-13,25
PO010626,SUP003,COMP008,5029,2025-04-01,13
PO010627,SUP005,COMP035,3474,2025-08-21,6
PO010628,SUP009,COMP038,9619,2025-01-16,12
PO010629,SUP006,COMP030,13368,2025-07-21,21
PO010630,SUP003,COMP011,9756,2025-08-07,8
PO010631,SUP006,COMP036,11964,2025-06-02,18
PO010632,SUP001,COMP031,11731,2025-03-21,6
PO010633,SUP008,COMP028,13828,2025-11-01,23
PO010634,SUP010,COMP038,6457,2025-11-16,4
PO010635,SUP006,COMP015,1249,2025-05-15,11
PO010636,SUP004,COMP006,11029,2025-11-09,17
PO010637,SUP005,COMP004,6940,2025-05-07,23
PO010638,SUP010,COMP024,10673,2025-01-26,18
PO010639,SUP001,COMP003,10728,2025-08-16,12
PO010640,SUP001,COMP030,14910,2025-05-06,10
PO010641,SUP010,COMP032,4062,2025-06-17,6
PO010642,SUP001,COMP038,619,2025-10-25,9
PO010643,SUP004,COMP006,9032,2025-08-02,25
PO010644,SUP009,COMP016,11440,2025-10-26,19
PO010645,SUP006,COMP037,1579,2025-05-11,25
PO010646,SUP007,COMP040,4488,2025-07-21,15
PO010647,SUP007,COMP015,10059,2025-02-04,24
PO010648,SUP009,COMP037,1318,2025-01-22,21
PO010649,SUP002,COMP033,11962,2025-01-01,18
PO010650,SUP004,COMP011,13078,2025-02-18,19
PO010651,SUP010,COMP023,2531,2025-05-20,23
PO010652,SUP002,COMP040,8520,2025-12-21,9
PO010653,SUP005,COMP034,6930,2025-01-17,17
PO010654,SUP002,COMP030,12875,2025-09-07,13
PO010655,SUP005,COMP024,13180,2025-01-10,18
PO010656,SUP006,COMP026,8744,2025-12-03,16
PO010657,SUP009,COMP002,5329,2025-09-08,18
PO010658,SUP010,COMP004,13295,2025-01-30,5
PO010659,SUP004,COMP036,13456,2025-12-22,20
PO010660,SUP006,COMP037,7783,2025-12-11,20
PO010661,SUP008,COMP005,9978,2025-02-16,10
PO010662,SUP010,COMP012,1552,2025-03-02,18
PO010663,SUP001,COMP021,10017,2025-05-31,15
PO010664,SUP007,COMP038,6888,2025-02-24,11
PO010665,SUP008,COMP038,13966,2025-08-22,24
PO010666,SUP010,COMP013,14891,2025-09-19,21
PO010667,SUP003,COMP026,10263,2025-05-17,19
PO010668,SUP002,COMP015,11425,2025-05-07,14
PO010669,SUP003,COMP038,11429,2025-07-01,11
PO010670,SUP001,COMP002,6227,2025-05-29,13
PO010671,SUP004,COMP002,5565,2025-03-10,6
PO010672,SUP005,COMP016,13932,2025-02-13,25
PO010673,SUP007,COMP027,6219,2025-02-28,20
PO010674,SUP010,COMP038,13168,2025-11-16,11
PO010675,SUP001,COMP013,7014,2025-12-05,11
PO010676,SUP001,COMP009,9979,2025-10-04,5
PO010677,SUP007,COMP033,8486,2025-10-13,23
PO010678,SUP004,COMP014,3557,2025-07-14,8
PO010679,SUP002,COMP002,879,2025-04-26,24
PO010680,SUP009,COMP022,8827,2025-11-11,11
PO010681,SUP008,COMP009,9767,2025-03-03,13
PO010682,SUP006,COMP007,5761,2025-12-07,8
PO010683,SUP002,COMP038,9169,2025-04-10,16
